,,,15296468,1096048,60188,4352801,427401,4780202,28419,1009759,162434,13356747,,
warehouse ID,cleaned SKU,HELPER,PR,WH OS,VM OS,KIT PREPARED,CALC. REFILL,TOTAL FRESH,EXTRA,REMOVE,EXPIRE,SALES,WH CS (calculated),VM CS (calculated)
1,38049,1|38049,40500,0,0,34704,16,34720,6,833,341,30566,6619,2974
1,38244,1|38244,21060,0,0,16044,21,16065,0,422,62,14498,5417,1083
1,38745,1|38745,513,0,0,343,0,343,0,56,216,43,226,28
1,38746,1|38746,1053,0,0,895,0,895,2,96,442,321,256,34
1,38747,1|38747,1257,0,0,970,0,970,0,95,356,495,382,24
1,38748,1|38748,1081,0,0,958,0,958,1,35,213,637,159,72
1,38749,1|38749,1238,0,0,1097,0,1097,0,77,399,566,218,55
1,38750,1|38750,716,0,0,646,0,646,0,89,337,221,159,-1
1,38751,1|38751,839,0,0,803,0,803,0,116,380,287,152,20
1,39001,1|39001,6192,0,0,4489,0,4489,1,91,115,3615,1795,667
1,39002,1|39002,9240,0,0,8025,2,8027,1,360,49,5539,1574,2078
1,39155,1|39155,149,0,0,112,0,112,0,7,29,75,44,1
1,39156,1|39156,70,0,0,59,0,59,0,16,16,27,27,0
1,39157,1|39157,90,0,0,83,0,83,0,17,17,49,24,0
1,39159,1|39159,41,0,0,35,0,35,0,6,25,4,12,0
1,39160,1|39160,120,0,0,89,0,89,0,16,46,27,47,0
1,39306,1|39306,350,0,0,366,0,366,0,73,36,253,57,4
1,39307,1|39307,350,0,0,334,0,334,0,12,4,318,28,0
1,39308,1|39308,350,0,0,336,0,336,0,56,1,278,70,1
1,39751,1|39751,6120,0,0,0,0,0,0,0,0,0,6120,0
1,39812,1|39812,160,0,0,173,0,173,0,98,0,0,85,75
1,39813,1|39813,228,0,0,148,0,148,0,74,0,17,154,57
1,39814,1|39814,48,0,0,53,0,53,0,48,0,7,43,-2
1,39815,1|39815,79,0,0,74,0,74,0,23,0,40,28,11
1,39816,1|39816,121,0,0,121,0,121,0,58,1,16,58,46
1,39817,1|39817,155,0,0,155,0,155,0,54,1,17,54,83
1,39818,1|39818,112,0,0,99,0,99,0,38,0,4,51,57
1,39819,1|39819,184,0,0,178,0,178,0,28,0,130,34,20
1,39820,1|39820,88,0,0,80,0,80,0,16,0,45,24,19
1,39821,1|39821,120,0,0,137,0,137,0,57,0,29,40,51
1,39822,1|39822,46,0,0,40,0,40,0,23,0,8,29,9
1,39823,1|39823,119,0,0,122,0,122,0,40,0,11,37,71
1,39824,1|39824,142,0,0,137,0,137,0,40,0,16,45,81
1,39825,1|39825,60,0,0,60,0,60,0,66,0,4,66,-10
1,39826,1|39826,113,0,0,105,0,105,0,26,0,1,34,78
1,39827,1|39827,48,0,0,39,0,39,0,14,0,23,23,2
1,39828,1|39828,88,0,0,89,0,89,0,57,0,22,56,10
1,39829,1|39829,48,0,0,34,0,34,0,22,0,17,36,-5
1,39892,1|39892,18192,0,0,35,0,35,0,0,0,35,18157,0
1,39893,1|39893,5508,0,0,5666,0,5666,0,564,51,4859,406,192
1,40249,1|40249,61,0,0,51,0,51,0,22,24,5,32,0
1,40504,1|40504,9336,0,0,5980,50,6030,0,191,74,5585,3497,180
1,40660,1|40660,3150,0,0,979,0,979,0,102,71,666,2273,140
1,40661,1|40661,2745,0,0,2162,0,2162,0,144,20,1646,727,352
1,40663,1|40663,1680,0,0,1450,0,1450,0,95,5,1167,325,183
1,40664,1|40664,5148,0,0,3896,6,3902,0,174,17,3275,1420,436
1,40667,1|40667,2520,0,0,1476,0,1476,1,75,12,1367,1120,21
1,40668,1|40668,2520,0,0,1738,0,1738,0,67,12,1593,849,66
1,40669,1|40669,1000,0,0,693,0,693,0,19,1,655,326,18
1,40670,1|40670,1000,0,0,945,0,945,0,39,6,859,94,41
1,40715,1|40715,8000,0,0,6361,24,6385,0,71,0,6024,1686,290
1,41267,1|41267,1680,0,0,1005,12,1017,1,130,204,342,794,340
1,41268,1|41268,200,0,0,228,0,228,0,46,0,127,18,55
1,41567,1|41567,3840,0,0,7049,11,7060,1,136,26,6098,-3083,799
1,41612,1|41612,13,0,0,18,0,18,0,10,18,0,5,-10
1,41613,1|41613,13,0,0,13,0,13,0,5,12,1,5,-5
1,41615,1|41615,13,0,0,13,0,13,0,5,7,1,5,0
1,41617,1|41617,13,0,0,13,0,13,0,5,12,1,5,-5
1,41618,1|41618,13,0,0,13,0,13,0,5,13,0,5,-5
1,41619,1|41619,13,0,0,13,0,13,0,5,13,0,5,-5
1,41620,1|41620,13,0,0,13,0,13,0,5,10,3,5,-5
1,41621,1|41621,13,0,0,13,0,13,0,5,9,2,5,-3
1,41622,1|41622,13,0,0,13,0,13,0,5,6,2,5,0
1,41623,1|41623,13,0,0,13,0,13,0,5,12,1,5,-5
1,41817,1|41817,9120,0,0,6922,32,6954,0,364,156,4352,2530,2082
1,41953,1|41953,112,0,0,151,0,151,0,77,6,17,38,51
1,41954,1|41954,136,0,0,142,0,142,1,68,2,41,63,30
1,41955,1|41955,190,0,0,225,0,225,0,63,11,93,28,58
1,41956,1|41956,90,0,0,0,0,0,0,0,0,0,90,0
1,41959,1|41959,22,0,0,29,0,29,0,20,1,2,13,6
1,41960,1|41960,184,0,0,177,0,177,0,41,2,45,48,89
1,41961,1|41961,90,0,0,108,0,108,0,53,0,2,35,53
1,41962,1|41962,910,0,0,874,0,874,0,164,0,278,200,432
1,41964,1|41964,720,0,0,1855,0,1855,0,185,32,1447,-950,191
1,41965,1|41965,864,0,0,2899,0,2899,0,282,38,2164,-1753,415
1,41966,1|41966,855,0,0,845,0,845,0,79,19,514,89,233
1,41967,1|41967,2385,0,0,1095,0,1095,0,88,38,862,1378,107
1,41968,1|41968,2430,0,0,1748,7,1755,0,123,19,1385,798,228
1,41997,1|41997,1200,0,0,1283,0,1283,0,84,45,1156,1,-2
1,41998,1|41998,1200,0,0,686,0,686,0,46,0,676,560,-36
1,42289,1|42289,5,0,0,8,0,8,0,6,0,2,3,0
1,42290,1|42290,7,0,0,7,0,7,0,0,0,0,0,7
1,42291,1|42291,3,0,0,0,0,0,0,0,0,0,3,0
1,42292,1|42292,20,0,0,0,0,0,0,0,0,0,20,0
1,42294,1|42294,2,0,0,2,0,2,0,0,0,0,0,2
1,42295,1|42295,3,0,0,0,0,0,0,0,0,0,3,0
1,42296,1|42296,5,0,0,0,0,0,0,0,0,0,5,0
1,42301,1|42301,3,0,0,3,0,3,0,0,0,0,0,3
1,42302,1|42302,4,0,0,3,0,3,0,0,0,2,1,1
1,42306,1|42306,13,0,0,11,0,11,0,0,0,4,2,7
1,42307,1|42307,10,0,0,3,0,3,0,0,0,3,7,0
1,42308,1|42308,10,0,0,0,0,0,0,0,0,0,10,0
1,42309,1|42309,2,0,0,6,0,6,0,6,0,0,2,0
1,42310,1|42310,10,0,0,8,0,8,0,0,0,1,2,7
1,42311,1|42311,2,0,0,0,0,0,0,0,0,0,2,0
1,42312,1|42312,10,0,0,12,0,12,0,7,0,0,5,5
1,42313,1|42313,10,0,0,8,0,8,0,5,0,1,7,2
1,42314,1|42314,21,0,0,25,0,25,0,17,0,12,13,-4
1,42315,1|42315,4,0,0,4,0,4,0,0,0,0,0,4
1,42316,1|42316,14,0,0,18,0,18,0,13,0,4,9,1
1,42317,1|42317,2,0,0,2,0,2,0,1,0,0,1,1
1,42318,1|42318,5,0,0,10,0,10,0,8,0,1,3,1
1,42319,1|42319,5,0,0,5,0,5,0,0,0,1,0,4
