warehouse_id,sku_id,wh_cs_actual,vm_cs_actual
5,14194,0,0
5,14198,0,0
5,14200,0,0
5,14201,0,0
5,14242,0,0
5,14282,0,0
5,14309,0,0
5,14310,0,0
5,14323,0,0
5,14324,0,0
5,14352,0,0
5,14420,0,0
5,14586,0,0
5,14587,0,0
5,14589,0,0
5,14590,0,0
5,14595,0,0
5,14600,0,0
5,14623,0,0
5,14732,0,0
5,14799,0,0
5,14818,0,0
5,14873,0,0
5,14875,0,0
5,15064,0,0
5,15065,0,0
5,15066,0,0
5,15067,0,0
5,15090,1,0
5,15132,2,0
5,15165,0,0
5,15319,6,0
5,15339,0,0
5,15424,1,0
5,15542,0,0
5,15543,0,0
5,15571,0,0
5,15629,1,0
5,15637,0,0
5,15692,1,0
5,15719,7,0
5,15721,1,0
5,15726,0,0
5,15727,0,0
5,15834,9,0
5,15839,0,0
5,15840,1,0
5,15846,7,0
5,15851,2,0
5,15852,0,0
5,15854,0,0
5,15857,5,0
5,16389,2,0
5,16416,0,0
5,16417,0,0
5,16687,2,0
5,16821,0,0
5,16858,6,0
5,16859,0,0
5,16860,0,0
5,16892,7,0
5,16893,8,0
5,17206,0,0
5,17207,3,0
5,17250,0,0
5,17251,0,0
5,17308,0,0
5,17310,2,0
5,17432,1,0
5,17536,1,0
5,17537,0,0
5,17554,7,0
5,17596,0,0
5,17606,0,0
5,17614,1,0
5,17698,0,0
5,18096,0,0
5,18308,0,0
5,18324,0,0
5,18326,0,0
5,18327,0,0
5,18330,0,0
5,18331,0,0
5,18332,0,0
5,18335,0,0
5,18342,0,0
5,18560,1,0
5,18574,0,0
5,18575,0,0
5,18770,2,0
5,18874,0,0
5,18875,0,0
5,18876,0,0
5,18877,0,0
5,18878,0,0
5,18991,0,0
5,19321,1,0
5,19324,10,0
5,19958,1,0
5,19964,7,0
5,20161,0,0
5,20441,0,0
5,20626,1,0
5,20651,0,0
5,21238,0,0
5,21483,1,0
5,21484,0,0
5,21485,1,0
5,21572,10,1
5,21702,3,0
5,21703,4,0
5,21707,0,0
5,21776,5,0
5,22080,0,0
5,22165,4,0
5,22226,1,0
5,22521,3,0
5,22701,1,0
5,22928,1,0
5,22937,0,0
5,22938,2,0
5,22980,0,0
5,23262,6,0
5,23318,1,0
5,23394,18,1
5,23395,8,0
5,23401,2,0
5,23417,0,0
5,23523,11,1
5,23525,12,0
5,23538,6,0
5,23809,1,0
5,23812,0,0
5,23813,0,0
5,23817,1,0
5,23967,1,0
5,23970,0,0
5,23971,1,0
5,23974,1,0
5,23976,1,0
5,23979,0,0
5,23987,17,0
5,23991,2,0
5,23996,0,0
5,23997,1,0
5,23998,0,0
5,23999,0,0
5,24000,0,0
5,24003,0,0
5,24004,1,0
5,24005,1,0
5,24008,1,0
5,24013,1,0
5,24176,2,0
5,24195,6,0
5,24219,3,0
5,24220,0,0
5,24389,5,0
5,24390,0,0
5,24710,0,0
5,24790,0,0
5,24791,2,0
5,24792,0,0
5,24793,0,0
5,24796,0,0
5,24797,1,0
5,24798,0,0
5,24799,0,0
5,24803,2,0
5,24807,3,0
5,24812,0,0
5,24813,1,0
5,24815,0,0
5,24825,1,0
6,169,0,0
6,288,0,0
6,1275,0,0
6,1598,0,0
6,1644,0,0
6,1720,0,0
6,1729,0,0
6,1730,1,0
6,2016,0,0
6,2052,0,0
6,2092,0,0
6,2093,3,0
6,2122,0,0
6,2123,0,0
6,2265,1,0
6,2473,0,0
6,2493,0,0
6,2503,0,0
6,2507,0,0
6,2509,7,0
6,2515,0,0
6,3872,0,0
6,3873,0,0
6,3876,0,0
6,3883,0,0
6,3890,0,0
6,3901,0,0
6,5017,0,0
6,5156,6,0
6,5446,0,0
6,5525,0,0
6,5607,0,0
6,5708,0,0
6,5826,0,0
6,5872,0,0
6,5965,0,0
6,5981,0,0
6,5994,0,0
6,6032,0,0
6,6055,0,0
6,6058,0,0
6,6072,0,0
6,6119,0,0
6,6120,0,0
6,6183,0,0
6,6210,0,0
6,6211,0,0
6,6217,0,0
6,6218,0,0
6,6251,0,0
6,6278,2,0
6,6280,0,0
6,6378,0,0
6,6381,0,0
6,6402,0,0
6,6412,0,0
6,6423,0,0
6,6424,0,0
6,6425,0,0
6,6445,0,0
6,6446,0,0
6,6448,0,0
6,6451,0,0
6,6481,1,0
6,6488,0,0
6,6497,0,0
6,6516,0,0
6,6519,0,0
6,6535,0,0
6,6536,0,0
6,6537,0,0
6,6538,0,0
6,6551,0,0
6,6555,0,0
6,6567,4,0
6,6577,0,0
6,6613,0,0
6,6626,0,0
6,6636,0,0
6,6686,2,0
6,6687,13,0
6,6699,0,0
6,6701,0,0
6,6704,2,0
6,6722,2,0
6,6782,0,0
6,6786,0,0
6,6804,0,0
6,6813,0,0
6,6935,0,0
6,6961,1,0
6,6975,0,0
6,6985,9,0
6,6992,0,0
6,6993,0,0
6,6999,3,0
6,7005,1,0
6,7019,0,0
6,7026,0,0
6,7028,0,0
6,7047,0,0
6,7051,0,0
6,7095,1,0
6,7102,0,0
6,7165,1,0
6,10831,1,0
6,10835,0,0
6,12129,0,0
6,12144,0,0
6,12173,0,0
6,12196,0,0
6,14562,0,0
6,14684,1,0
6,14763,1,0
6,14775,0,0
6,15020,0,0
6,15026,0,0
6,15028,0,0
6,15083,0,0
6,15580,3,0
6,15671,0,0
6,16769,4,0
6,17181,0,0
6,17521,0,0
6,18718,1,0
6,18920,0,0
6,19135,0,0
6,23311,0,0
6,23312,1,0
6,24051,0,0
8,10907,0,0
8,10933,0,0
8,10964,0,0
8,10976,0,0
8,10978,1,0
8,10979,2,0
8,10992,0,0
8,10998,0,0
8,11017,0,0
8,11020,0,0
8,11022,0,0
8,11026,0,0
8,11043,2,0
8,11054,1,0
8,11065,0,0
8,11067,0,0
8,11083,0,0
8,11105,3,0
8,11107,0,0
8,11110,9,0
8,11113,0,0
8,11115,0,0
8,11119,0,0
8,11122,0,0
8,11125,3,0
8,11149,0,0
8,11168,3,0
8,11190,0,0
8,11194,0,0
8,11213,0,0
8,11224,0,0
8,11236,4,0
8,11249,0,0
8,11256,0,0
8,11257,0,0
8,11258,0,0
8,11261,0,0
8,11262,0,0
8,11268,0,0
8,11269,0,0
8,11294,0,0
8,11296,1,0
8,11306,0,0
8,11310,0,0
8,11313,0,0
8,11315,0,0
8,11323,0,0
8,11342,2,0
8,11349,0,0
8,11409,0,0
8,11410,0,0
8,11412,0,0
8,11421,0,0
8,11430,0,0
8,11432,0,0
8,11434,0,0
8,11442,0,0
8,11501,0,0
8,11504,0,0
8,11514,0,0
8,11515,1,0
8,11522,7,0
8,11528,2,0
8,11556,0,0
8,11558,0,0
8,11563,0,0
8,11641,0,0
8,11642,0,0
8,11707,0,0
8,11736,0,0
8,11769,0,0
8,11783,0,0
8,11785,0,0
8,11793,0,0
8,11799,0,0
8,11805,7,0
8,11830,0,0
8,11833,0,0
8,11851,0,0
8,11858,1,0
8,11859,0,0
8,11861,0,0
8,11863,0,0
8,11872,0,0
8,11877,0,0
8,11939,3,0
8,11946,0,0
8,11958,0,0
8,11965,0,0
8,11969,3,0
8,11973,0,0
8,11976,0,0
8,11978,0,0
8,11982,0,0
8,11990,0,0
8,11995,0,0
8,12000,15,1
8,12013,0,0
8,12021,1,0
8,12039,0,0
8,12065,0,0
8,12075,0,0
8,12077,0,0
8,12110,0,0
8,12120,0,0
8,12166,0,0
8,14208,3,0
8,14211,2,0
8,14361,0,0
8,14455,0,0
8,14673,0,0
8,14782,3,0
8,14783,0,0
8,15081,0,0
8,15095,0,0
8,15295,0,0
8,15299,0,0
8,15306,0,0
8,15310,0,0
8,15358,0,0
8,15361,0,0
8,15366,0,0
8,15406,0,0
8,15459,0,0
8,15464,0,0
8,15467,0,0
8,15489,0,0
8,15568,1,0
8,15590,0,0
8,15636,0,0
8,15645,0,0
8,15646,0,0
8,15654,0,0
8,15655,0,0
8,15657,0,0
8,15693,0,0
8,15880,0,0
8,16133,0,0
8,16178,0,0
8,16238,0,0
8,16247,0,0
8,16248,0,0
8,16250,0,0
8,16251,0,0
8,16252,0,0
8,16253,0,0
8,16499,0,0
8,16625,0,0
8,16686,0,0
8,16736,2,0
8,16781,0,0
8,16840,0,0
8,16909,0,0
8,16953,0,0
8,16958,0,0
8,16959,45,2
8,16960,10,1
8,16963,0,0
8,17133,3,0
8,17223,0,0
8,17233,0,0
8,17312,0,0
8,17407,0,0
8,17408,0,0
8,17467,3,0
8,17468,0,0
8,17469,1,0
8,17479,6,0
8,17544,0,0
8,17742,0,0
8,17743,1,0
8,17744,8,0
8,17746,6,0
8,17748,0,0
8,17754,0,0
8,17968,1,0
8,18080,1,0
8,18116,1,0
8,18117,23,0
8,18339,1,0
8,18479,0,0
8,18555,0,0
8,18683,2,0
8,18684,8,0
8,18696,1,0
8,18885,24,0
8,18958,0,0
8,18959,0,0
8,18960,0,0
8,18961,0,0
8,19069,0,0
8,19100,0,0
8,19498,2,0
8,19890,0,0
8,20039,0,0
8,20135,0,0
8,20292,0,0
8,20580,0,0
8,20750,0,0
8,20751,0,0
8,20752,0,0
8,21077,5,0
8,21616,1,0
8,21617,1,0
8,21715,1,0
8,21856,1,0
8,21970,2,0
8,22874,2,0
8,22875,1,0
8,22878,1,0
8,22879,0,0
8,22881,1,0
8,22883,1,0
8,22884,3,0
8,22885,1,0
8,22886,0,0
8,22917,0,0
8,22919,0,0
8,22948,0,0
8,23083,3,0
8,23147,1,0
8,23148,2,0
8,23149,1,0
8,23413,0,0
8,23928,14,1
8,24303,2,0
8,24304,3,0
8,24368,2,0
8,24370,1,0
8,24372,2,0
8,24374,1,0
8,24742,0,0
9,61,0,0
9,8570,0,0
9,8573,0,0
9,8589,0,0
9,8591,0,0
9,8597,0,0
9,8605,0,0
9,8607,0,0
9,8618,0,0
9,8620,0,0
9,8623,1,0
9,8625,0,0
9,8626,0,0
9,8643,0,0
9,8647,0,0
9,8649,0,0
9,8655,0,0
9,8658,0,0
9,8659,0,0
9,8668,0,0
9,8679,0,0
9,8689,0,0
9,8981,0,0
9,12224,0,0
9,14243,4,0
9,14249,0,0
9,14250,6,0
9,14255,8,0
9,14258,5,0
9,14259,3,0
9,14260,1,0
9,14261,1,0
9,14262,1,0
9,14265,1,0
9,14316,0,0
9,14317,1,0
9,14404,2,0
9,14406,9,0
9,14501,2,0
9,14505,1,0
9,14567,6,0
9,14568,4,0
9,14569,1,0
9,14614,4,0
9,14619,2,0
9,14621,4,0
9,14711,1,0
9,14712,16,0
9,14800,5,0
9,15040,1,0
9,15048,1,0
9,15199,0,0
9,15211,1,0
9,15216,2,0
9,15504,0,0
9,15579,4,0
9,15584,0,0
9,15588,0,0
9,15598,10,0
9,15604,3,0
9,15605,3,0
9,15607,3,0
9,15608,2,0
9,15632,7,0
9,15633,0,0
9,15664,3,0
9,15686,1,0
9,16004,4,0
9,16556,0,0
9,16700,1,0
9,16702,2,0
9,16991,3,0
9,17162,3,0
9,17213,0,0
9,17214,2,0
9,17225,8,0
9,17334,3,0
9,17463,1,0
9,17525,2,0
9,17526,4,0
9,17527,1,0
9,17697,0,0
9,18168,13,0
9,18294,0,0
9,18306,8,0
9,18385,1,0
9,18471,0,0
9,18815,1,0
9,18934,0,0
9,18935,1,0
9,19005,1,0
9,19010,0,0
9,19015,0,0
9,19017,19,0
9,19018,0,0
9,19558,10,0
9,20187,4,0
9,20260,12,0
9,20261,16,0
9,20267,12,0
9,20268,2,0
9,20269,1,0
9,20270,0,0
9,20271,2,0
9,20325,13,1
9,20326,1,0
9,20327,12,0
9,20328,4,0
9,20526,22,1
9,20666,14,0
9,20667,15,0
9,20668,5,0
9,20669,13,1
9,20670,13,0
9,20948,15,0
9,21192,6,0
9,21193,6,0
9,21615,0,0
9,22279,0,0
9,22280,0,0
9,22359,0,0
9,22530,1,0
9,22532,5,0
9,22686,7,0
9,22687,7,0
9,22736,1,0
9,23335,2,0
9,23366,1,0
9,23604,1,0
9,23614,0,0
9,23794,1,0
9,24393,1,0
9,24394,5,0
9,24395,5,0
9,24396,1,0
9,24397,1,0
9,24398,3,0
9,24399,5,0
9,24400,2,0
9,24433,1,0
9,24624,8,0
9,24625,1,0
9,24980,0,0
9,24981,1,0
9,25078,0,0
16,11165,0,0
16,11247,0,0
16,12451,0,0
16,13639,0,0
16,15785,0,0
16,15790,0,0
16,15795,0,0
16,15807,17,1
16,15849,0,0
16,15850,0,0
16,15859,0,0
16,15870,1,0
16,15871,1,0
16,15881,3,0
16,15883,2,0
16,15893,0,0
16,15921,0,0
16,15930,4,0
16,15942,0,0
16,16209,0,0
16,16215,0,0
16,16218,1,0
16,16230,0,0
16,16235,0,0
16,16237,3,0
16,16243,4,0
16,16282,0,0
16,16314,1,0
16,16375,0,0
16,16382,0,0
16,16535,0,0
16,16639,2,0
16,16650,1,0
16,16681,2,0
16,16739,1,0
16,16765,1,0
16,16881,0,0
16,16926,3,0
16,16938,2,0
16,16976,0,0
16,17025,0,0
16,17026,0,0
16,17028,2,0
16,17075,2,0
16,17120,0,0
16,17129,1,0
16,17165,2,0
16,17348,0,0
16,17351,0,0
16,17512,1,0
16,17687,1,0
16,17689,1,0
16,17713,0,0
16,18006,1,0
16,18007,1,0
16,18085,0,0
16,18107,0,0
16,18276,1,0
16,18280,0,0
16,18282,0,0
16,18284,2,0
16,18338,0,0
16,18356,0,0
16,18362,0,0
16,18364,0,0
16,18408,1,0
16,18422,0,0
16,18423,0,0
16,18583,0,0
16,18701,1,0
16,18831,0,0
16,18832,0,0
16,18833,0,0
16,18860,0,0
16,18861,0,0
16,18949,1,0
16,18950,0,0
16,18951,0,0
16,18952,0,0
16,18998,1,0
16,19239,1,0
16,19240,2,0
16,19705,0,0
16,19706,0,0
16,19708,0,0
16,19716,0,0
16,19979,1,0
16,20356,0,0
16,20409,0,0
16,20447,2,0
16,20475,1,0
16,20746,1,0
16,20859,15,0
16,21048,1,0
16,21768,0,0
16,22120,0,0
16,22145,0,0
16,22508,1,0
16,22683,0,0
16,23437,1,0
16,23697,2,0
16,23698,1,0
16,23727,1,0
16,23781,3,0
16,24115,12,0
16,24247,1,0
16,24564,1,0
16,24748,2,0
17,14637,0,0
17,15249,0,0
17,15295,0,0
17,15297,0,0
17,15299,1,0
17,15306,1,0
17,15310,0,0
17,15391,2,0
17,15444,0,0
17,15499,0,0
17,15500,5,0
17,15574,0,0
17,15577,0,0
17,15623,0,0
17,15624,0,0
17,15718,0,0
17,15898,0,0
17,15899,0,0
17,15900,0,0
17,16335,0,0
17,16431,0,0
17,16498,0,0
17,16732,0,0
17,16736,1,0
17,16738,0,0
17,16779,0,0
17,16865,0,0
17,16866,0,0
17,16867,0,0
17,16909,1,0
17,17099,0,0
17,17147,0,0
17,17149,0,0
17,17150,0,0
17,17200,0,0
17,17201,0,0
17,17203,0,0
17,17224,0,0
17,17237,0,0
17,17238,0,0
17,17272,0,0
17,17285,0,0
17,17405,0,0
17,17406,0,0
17,17407,1,0
17,17421,1,0
17,17544,0,0
17,17750,0,0
17,18079,0,0
17,18193,0,0
17,18997,0,0
17,20469,2,0
17,20754,0,0
17,20760,0,0
17,20868,0,0
17,21618,1,0
17,22060,0,0
17,22231,0,0
17,22232,1,0
17,22558,0,0
17,22560,2,0
17,22981,0,0
17,22985,0,0
17,23027,0,0
17,23028,0,0
17,23284,0,0
17,23568,2,0
17,23573,1,0
17,23574,1,0
17,23575,1,0
17,23617,10,0
17,24025,0,0
17,24027,1,0
17,24041,0,0
17,24704,0,0
1,4,0,0
1,16,0,0
1,20,0,0
1,62,0,0
1,242,0,0
1,317,0,0
1,351,0,0
1,384,0,0
1,475,0,0
1,582,0,0
1,1022,0,0
1,2054,0,0
1,12157,0,0
1,12208,0,0
1,12209,0,0
1,12243,0,0
1,12275,0,0
1,12276,0,0
1,12309,0,0
1,12317,0,0
1,12320,0,0
1,12335,0,0
1,12346,0,0
1,12351,0,0
1,12355,0,0
1,12356,0,0
1,12357,0,0
1,12378,0,0
1,12413,0,0
1,12414,0,0
1,12417,0,0
1,12418,0,0
1,12420,0,0
1,12425,0,0
1,12441,0,0
1,12445,0,0
1,12483,0,0
1,12485,0,0
1,12486,0,0
1,12524,0,0
1,12587,0,0
1,12605,0,0
1,12620,0,0
1,12664,0,0
1,12675,0,0
1,12676,0,0
1,12703,0,0
1,12754,0,0
1,12782,0,0
1,12797,0,0
1,12831,0,0
1,12859,0,0
1,12895,0,0
1,12913,0,0
1,13013,0,0
1,13060,0,0
1,13075,0,0
1,13076,0,0
1,13099,0,0
1,13130,0,0
1,13183,0,0
1,13189,0,0
1,13190,0,0
1,13198,0,0
1,13201,0,0
1,13206,0,0
1,13209,0,0
1,13210,0,0
1,13221,0,0
1,13236,0,0
1,13238,0,0
1,13245,0,0
1,13257,0,0
1,13258,0,0
1,13261,0,0
1,13263,0,0
1,13265,0,0
1,13285,0,0
1,13289,0,0
1,13298,0,0
1,13306,0,0
1,13313,0,0
1,13334,0,0
1,13395,0,0
1,13396,0,0
1,13527,0,0
1,13546,0,0
1,13585,0,0
1,13587,0,0
1,13650,0,0
1,13727,0,0
1,13749,0,0
1,13760,0,0
1,13803,0,0
1,13848,0,0
1,13926,0,0
1,13953,0,0
1,13962,0,0
1,13969,0,0
1,13970,0,0
1,13979,0,0
1,13989,0,0
1,14022,0,0
1,14061,0,0
1,14142,0,0
1,14145,0,0
1,14146,0,0
1,14168,0,0
1,14172,0,0
1,14806,0,0
1,14880,0,0
1,14882,0,0
1,14901,0,0
1,15133,0,0
1,15136,0,0
1,15139,0,0
1,15171,0,0
1,15174,0,0
1,15194,0,0
1,15272,0,0
1,15286,0,0
1,15434,0,0
1,15627,0,0
1,15716,0,0
1,15752,0,0
1,16391,0,0
1,16399,0,0
1,16582,0,0
1,17628,0,0
1,17632,0,0
1,17889,0,0
1,18186,0,0
1,18608,0,0
1,18847,0,0
1,18850,0,0
1,19586,0,0
1,19592,0,0
1,19594,0,0
1,20518,0,0
1,20770,0,0
1,20887,0,0
1,21168,0,0
1,21240,0,0
1,21292,0,0
1,21302,0,0
1,21304,0,0
1,21312,0,0
1,21313,0,0
1,21314,0,0
1,21315,0,0
1,21318,0,0
1,21322,0,0
1,21337,0,0
1,21342,0,0
1,21343,0,0
1,21345,0,0
1,21389,0,0
1,21434,0,0
1,21450,0,0
1,21543,0,0
1,21656,0,0
1,21666,0,0
1,21784,0,0
1,21793,0,0
1,21818,0,0
1,21820,0,0
1,21846,0,0
1,21917,0,0
1,22000,0,0
1,22003,0,0
1,22007,0,0
1,22063,0,0
1,22064,0,0
1,22077,0,0
1,22124,0,0
1,22348,0,0
1,22411,0,0
1,22420,0,0
1,22910,0,0
1,23075,0,0
1,23151,0,0
1,23178,0,0
1,23179,0,0
1,23310,0,0
1,23331,0,0
1,23381,0,0
1,23458,0,0
1,23669,0,0
1,23874,0,0
1,23888,0,0
1,23893,0,0
1,24322,0,0
1,24778,0,0
1,25027,0,0
1,25677,0,0
1,25956,0,0
1,26080,0,0
1,26633,0,0
1,26759,0,0
1,26770,0,0
1,27217,0,0
1,29820,0,0
1,29821,0,0
1,29822,0,0
1,29823,0,0
1,29825,0,0
1,29849,0,0
1,29901,0,0
1,29903,0,0
1,29904,0,0
1,29905,0,0
1,29906,0,0
1,29907,0,0
1,29908,0,0
1,29983,0,0
1,29984,0,0
1,29985,0,0
1,30048,0,0
1,30098,0,0
1,30099,0,0
1,30100,0,0
1,30127,0,0
1,30224,0,0
1,30838,0,0
1,30927,0,0
1,30937,0,0
1,30946,0,0
1,31212,0,0
1,31309,0,0
1,31922,0,0
1,32500,0,0
1,32576,0,0
1,32577,0,0
1,32578,0,0
1,32579,0,0
1,32580,0,0
1,32581,0,0
1,32582,0,0
1,32583,0,0
1,32584,0,0
1,32585,0,0
1,33185,0,0
1,33525,0,0
1,33526,0,0
1,33527,0,0
1,33529,0,0
1,33530,0,0
1,33531,0,0
1,33532,0,0
1,33533,0,0
1,33534,0,0
1,33535,0,0
1,33770,0,0
1,33824,0,0
2,61,0,0
2,62,0,0
2,63,0,0
2,311,0,0
2,999,0,0
2,2066,0,0
2,2772,0,0
2,2831,0,0
2,2944,0,0
2,3160,0,0
2,3222,0,0
2,3351,0,0
2,3436,0,0
2,4967,0,0
2,14671,0,0
2,15087,0,0
2,15364,0,0
2,17373,0,0
2,17375,0,0
2,17376,0,0
2,18594,0,0
2,18639,0,0
2,18649,0,0
2,18650,0,0
2,18662,0,0
2,18673,0,0
2,18973,0,0
2,19087,0,0
2,19088,0,0
2,19553,0,0
2,19554,0,0
2,20288,0,0
2,20722,0,0
2,21688,0,0
2,22284,0,0
2,22341,0,0
2,22936,0,0
2,23906,0,0
2,24556,0,0
2,24965,0,0
2,25444,0,0
2,26396,0,0
2,27020,0,0
2,27021,0,0
2,27022,0,0
2,27023,0,0
2,27024,0,0
2,27025,0,0
2,27026,0,0
2,30948,0,0
2,31437,0,0
2,31443,0,0
2,32964,0,0
2,33586,0,0
2,33587,0,0
2,33588,0,0
2,33589,0,0
3,4,0,0
3,242,0,0
3,581,0,0
3,582,0,0
3,1022,0,0
3,2022,0,0
3,2023,0,0
3,2024,0,0
3,2028,0,0
3,2029,0,0
3,5069,0,0
3,5077,0,0
3,5112,0,0
3,5155,0,0
3,5182,0,0
3,5186,0,0
3,5199,0,0
3,5268,0,0
3,5313,0,0
3,5324,0,0
3,5386,0,0
3,5404,0,0
3,5431,0,0
3,5432,0,0
3,5524,0,0
3,5579,0,0
3,5621,0,0
3,5631,0,0
3,5664,0,0
3,5672,0,0
3,5676,0,0
3,5681,0,0
3,5684,0,0
3,5707,0,0
3,5709,0,0
3,5712,0,0
3,5736,0,0
3,5760,0,0
3,5799,0,0
3,5812,0,0
3,5827,0,0
3,5847,0,0
3,5857,0,0
3,6035,0,0
3,6036,0,0
3,6042,0,0
3,6190,0,0
3,6196,0,0
3,6204,0,0
3,14854,0,0
3,17675,0,0
3,18367,0,0
3,18368,0,0
3,19516,0,0
3,21719,0,0
3,21809,0,0
3,22943,0,0
3,23260,0,0
3,25432,0,0
3,25996,0,0
3,26825,0,0
3,26830,0,0
3,26833,0,0
3,26840,0,0
3,28157,0,0
3,28480,0,0
3,29597,0,0
3,29598,0,0
3,29600,0,0
3,29602,0,0
3,29603,0,0
3,29604,0,0
3,29717,0,0
3,30173,0,0
3,30943,0,0
3,31569,0,0
4,3912,0,0
4,3959,0,0
4,4024,0,0
4,4034,0,0
4,4062,0,0
4,4074,0,0
4,4140,0,0
4,4141,0,0
4,4200,0,0
4,4236,0,0
4,4296,0,0
4,4329,0,0
4,4423,0,0
4,4431,0,0
4,4507,0,0
4,4518,0,0
4,4587,0,0
4,4592,0,0
4,4619,0,0
4,4620,0,0
4,4687,0,0
4,4763,0,0
4,4968,0,0
4,7256,0,0
4,7581,0,0
4,7589,0,0
4,7604,0,0
4,7768,0,0
4,7828,0,0
4,8309,0,0
4,15424,0,0
4,16389,0,0
4,16419,0,0
4,18574,0,0
4,19965,0,0
4,21810,0,0
4,22224,0,0
4,22778,0,0
4,22937,0,0
4,23229,0,0
4,23233,0,0
4,23234,0,0
4,23246,0,0
4,23392,0,0
4,23468,0,0
4,23471,0,0
4,24003,0,0
4,24190,0,0
4,24797,0,0
4,24812,0,0
4,24813,0,0
4,25269,0,0
4,25278,0,0
4,25395,0,0
4,25404,0,0
4,25408,0,0
4,25409,0,0
4,25704,0,0
4,25934,0,0
4,25981,0,0
4,26015,0,0
4,26768,0,0
4,27284,0,0
4,27393,0,0
4,27434,0,0
4,27435,0,0
4,27436,0,0
4,27437,0,0
4,27438,0,0
4,27488,0,0
4,27559,0,0
4,27560,0,0
4,27570,0,0
4,27677,0,0
4,27888,0,0
4,27891,0,0
4,27892,0,0
4,28082,0,0
4,28222,0,0
4,28241,0,0
4,28244,0,0
4,28246,0,0
4,28247,0,0
4,28248,0,0
4,28249,0,0
4,28253,0,0
4,28258,0,0
4,28272,0,0
4,28472,0,0
4,28473,0,0
4,28527,0,0
4,28529,0,0
4,29195,0,0
4,31048,0,0
4,32238,0,0
4,34035,0,0
1,12337,0,0
1,12785,0,0
1,13542,0,0
1,21341,0,0
1,29902,0,0
2,4964,0,0
2,19551,0,0
2,21419,0,0
3,776,0,0
3,1398,0,0
3,5167,0,0
3,26828,0,0
3,26962,0,0
4,4450,0,0
4,24219,0,0
4,24458,0,0
4,24999,0,0
4,25367,0,0
4,27889,0,0
4,27890,0,0
4,29182,0,0
5,3864,0,0
5,3921,0,0
5,3925,0,0
5,4312,0,0
5,4559,0,0
5,4625,0,0
5,4691,0,0
5,7230,0,0
5,7235,0,0
5,7272,0,0
5,7295,0,0
5,7299,0,0
5,7301,0,0
5,7329,0,0
5,7330,0,0
5,7334,0,0
5,7335,0,0
5,7360,0,0
5,7374,0,0
5,7383,0,0
5,7384,0,0
5,7390,0,0
5,7410,0,0
5,7413,0,0
5,7417,0,0
5,7457,0,0
5,7506,0,0
5,7580,0,0
5,7587,0,0
5,7588,0,0
5,7619,0,0
5,7626,0,0
5,7638,0,0
5,7655,0,0
5,7662,0,0
5,7670,0,0
5,7694,0,0
5,7696,0,0
5,7701,0,0
5,7763,0,0
5,7774,0,0
5,7777,0,0
5,7778,0,0
5,7798,0,0
5,7827,0,0
5,7839,0,0
5,8042,0,0
5,8086,0,0
5,8087,0,0
5,8100,0,0
5,8123,0,0
5,8148,0,0
5,8279,0,0
5,8294,0,0
5,8305,0,0
5,8339,0,0
5,8347,0,0
5,8358,0,0
5,8361,0,0
5,8394,0,0
5,8415,0,0
5,8417,0,0
5,8418,0,0
5,8419,0,0
5,8424,0,0
5,8429,0,0
5,14532,0,0
5,15496,0,0
5,15723,0,0
5,15833,0,0
5,15835,0,0
5,16332,0,0
5,17208,0,0
5,18334,0,0
5,18340,0,0
5,19316,0,0
5,19317,0,0
5,20856,0,0
5,22047,0,0
5,22224,0,0
5,22228,0,0
5,22929,0,0
5,23228,0,0
5,23234,0,0
5,23463,0,0
5,23464,0,0
5,23467,0,0
5,23469,0,0
5,23470,0,0
5,23978,0,0
5,23986,0,0
5,23994,0,0
5,24006,0,0
5,24014,0,0
5,24177,0,0
5,24207,0,0
5,24391,0,0
5,24392,0,0
5,24458,0,0
5,24795,0,0
5,24800,0,0
5,24801,0,0
5,24804,0,0
5,24808,0,0
5,24816,0,0
5,24826,0,0
5,24845,0,0
5,24846,0,0
5,25025,0,0
5,25114,0,0
5,25116,0,0
5,25266,0,0
5,25267,0,0
5,25268,0,0
5,25269,0,0
5,25270,0,0
5,25271,0,0
5,25273,0,0
5,25275,0,0
5,25276,0,0
5,25278,0,0
5,25279,0,0
5,25280,0,0
5,25281,0,0
5,25282,0,0
5,25362,0,0
5,25363,0,0
5,25365,0,0
5,25366,0,0
5,25367,0,0
5,25368,0,0
5,25374,0,0
5,25375,0,0
5,25376,0,0
5,25378,0,0
5,25379,0,0
5,25393,0,0
5,25394,0,0
5,25395,0,0
5,25402,0,0
5,25403,0,0
5,25404,0,0
5,25407,0,0
5,25408,0,0
5,25409,0,0
5,25410,0,0
5,25572,0,0
5,25573,0,0
5,25611,0,0
5,25660,0,0
5,25667,0,0
5,26001,0,0
5,26738,0,0
5,26787,0,0
5,26788,0,0
5,26853,0,0
5,27282,0,0
5,27284,0,0
5,27285,0,0
5,27286,0,0
5,27287,0,0
5,27362,0,0
5,27762,0,0
5,27766,0,0
5,27843,0,0
5,27846,0,0
5,27849,0,0
5,27850,0,0
5,27851,0,0
5,27854,0,0
5,27856,0,0
5,27894,0,0
5,27895,0,0
5,27896,0,0
5,28083,0,0
5,28087,0,0
5,28089,0,0
5,28091,0,0
5,28094,0,0
5,28198,0,0
5,28240,0,0
5,28241,0,0
5,28242,0,0
5,28243,0,0
5,28244,0,0
5,28245,0,0
