warehouse_id,vending_machine_id,sku_group_id,extra,remove,expiry
6,576,1707,0,4,0
6,2545,1707,0,0,0
6,620,1707,0,0,3
6,1478,1707,0,7,7
6,675,1707,0,1,0
6,1892,1707,0,0,7
6,2942,1707,0,0,0
6,673,1707,0,0,0
6,635,1707,0,7,0
6,606,1707,0,0,0
6,2541,1708,0,1,0
6,594,1708,0,0,3
6,1938,1708,0,1,0
6,665,1708,0,0,0
6,4538,1708,0,0,0
6,1478,1708,0,9,8
6,650,1708,0,1,0
6,598,1708,0,0,0
6,4620,1708,0,6,0
6,2549,1708,0,0,0
6,570,1708,0,0,5
6,1814,1708,0,1,0
6,2547,1708,0,0,0
6,2546,1708,0,0,0
6,1447,1708,0,0,0
6,593,1708,0,0,0
6,622,1708,0,0,0
6,5719,1708,0,0,0
1,3237,1708,0,0,0
6,576,1708,0,0,3
6,652,1708,0,0,1
6,2245,1708,0,2,0
6,582,1708,0,2,0
6,567,1708,0,0,0
6,2168,1708,0,7,1
6,4002,1708,0,0,0
6,588,1708,0,0,2
6,609,1708,0,0,8
6,989,1708,0,1,0
6,2942,1708,0,0,0
6,646,1708,0,0,0
6,4621,1708,0,2,0
6,573,1708,0,0,0
6,4970,1708,0,0,0
6,5720,1708,0,0,0
6,2551,1708,0,1,0
6,579,1708,0,1,0
6,599,1708,0,14,4
6,5482,1708,0,0,0
6,944,1708,0,0,0
6,4971,1708,0,0,0
6,668,1708,0,0,0
6,4878,1708,0,0,0
6,619,1708,0,8,1
6,943,1708,0,0,0
6,614,1708,0,0,0
6,628,1708,0,0,0
6,2190,1708,0,0,0
6,4001,1708,0,7,0
6,648,1708,0,0,0
6,1476,1708,0,8,0
6,949,1708,0,0,0
6,880,1708,0,0,0
6,2545,1708,0,7,0
6,1939,1708,0,0,0
6,2550,1708,0,3,0
6,4000,1708,0,0,0
6,2244,1708,0,1,0
6,5419,1708,0,0,0
6,611,1708,0,0,1
6,4710,1708,0,6,0
6,596,1708,0,0,0
6,4003,1708,0,0,0
6,5418,1708,0,0,0
6,1628,1708,0,0,0
6,1815,1708,0,1,0
6,668,1709,0,1,1
6,620,1709,0,6,0
6,4621,1709,0,0,0
6,1814,1709,0,0,0
6,941,1709,0,0,0
6,675,1709,0,0,0
6,619,1709,0,1,0
6,582,1709,0,4,2
6,601,1709,0,1,0
6,1938,1709,0,0,0
6,673,1709,0,2,0
6,674,1709,0,0,0
6,4088,1709,0,0,0
6,666,1709,0,0,0
6,943,1709,0,0,0
6,672,1709,0,0,0
6,4971,1709,0,10,0
6,567,1709,0,0,0
6,640,1709,0,2,0
6,1478,1709,0,0,0
6,2242,1709,0,0,2
6,646,1709,0,0,0
6,652,1709,0,1,0
6,5482,1709,0,0,4
6,1476,1709,0,0,0
6,1447,1709,0,2,0
6,670,1709,0,0,0
6,622,1709,0,0,0
6,1815,1709,0,2,0
6,4538,1709,0,0,0
6,4620,1709,0,7,0
6,609,1709,0,0,0
6,5549,1709,0,2,0
6,614,1709,0,1,0
1,3237,1709,0,0,0
6,5550,1709,0,0,0
6,4710,1709,0,0,0
6,594,1709,0,0,0
6,2547,1709,0,0,0
6,2550,1709,0,0,0
6,588,1709,0,1,0
6,4002,1709,0,0,0
6,570,1709,0,2,0
6,611,1709,0,0,0
6,4003,1709,0,1,0
6,1078,1709,0,1,0
6,2244,1709,0,0,0
6,2546,1709,0,0,0
6,1066,1709,0,0,0
6,579,1709,0,1,0
6,576,1709,0,10,0
6,599,1709,0,3,0
6,569,1709,0,1,0
6,593,1709,0,0,0
6,2168,1709,0,12,0
6,2243,1709,0,0,0
6,880,1709,0,0,0
6,4001,1709,0,0,0
6,573,1709,0,0,0
6,596,1709,0,1,0
6,665,1709,0,0,0
6,2245,1709,0,0,0
6,2541,1709,0,0,0
6,4970,1709,0,8,2
6,1628,1709,0,0,0
6,2545,1709,0,0,0
6,3184,1709,0,3,0
6,2549,1709,0,1,0
6,581,1709,0,2,0
6,4000,1709,0,7,0
6,989,1709,0,0,0
6,618,1709,0,0,0
6,611,1710,0,0,0
6,5479,1710,0,0,0
6,608,1710,2,0,0
6,4878,1710,0,0,0
6,5419,1710,0,0,0
6,581,1710,0,0,0
6,636,1710,0,0,0
6,616,1710,0,0,0
6,2543,1710,0,0,0
6,587,1710,0,0,0
6,948,1710,0,0,0
6,2168,1710,0,0,0
6,619,1710,0,0,0
6,5481,1710,0,3,0
6,593,1710,0,0,0
6,650,1710,0,3,0
6,3719,1710,0,0,0
6,582,1710,0,0,0
6,652,1710,0,0,0
6,5482,1710,0,0,0
6,599,1710,0,0,0
6,667,1710,0,0,0
6,648,1710,0,0,0
6,622,1710,0,0,0
6,632,1710,0,0,0
6,620,1710,0,0,0
6,1477,1710,0,0,0
6,635,1710,0,0,0
6,569,1710,0,0,0
6,618,1710,0,0,0
6,4088,1710,2,0,0
6,663,1710,0,0,0
6,5418,1710,0,0,0
6,646,1710,0,0,0
6,605,1711,0,0,0
6,599,1711,0,0,0
6,1478,1711,0,2,0
6,565,1711,0,0,0
6,945,1711,0,10,0
6,604,1711,0,3,0
6,600,1711,0,0,0
6,2245,1712,0,8,0
6,989,1712,0,0,0
6,1478,1712,0,0,1
6,579,1712,0,0,0
6,582,1712,0,1,0
6,6114,1712,0,4,0
1,3237,1712,0,1,0
6,567,1712,0,0,0
6,944,1712,0,0,0
6,619,1712,0,0,0
6,569,1712,0,0,0
6,623,1712,0,0,0
6,588,1712,0,0,2
6,644,1712,0,0,0
6,4620,1712,0,0,0
6,596,1712,0,0,0
6,614,1712,0,0,0
6,2242,1712,0,0,0
6,570,1712,0,0,1
6,4001,1712,0,3,0
6,4003,1712,0,0,0
6,4621,1712,0,0,0
6,2549,1712,0,0,0
6,4971,1712,0,0,0
6,4538,1712,0,0,0
6,4000,1712,0,7,0
6,594,1712,0,0,2
6,2545,1712,0,0,0
6,609,1712,0,0,1
6,2551,1712,0,1,0
6,626,1712,0,0,0
6,573,1712,0,0,0
6,2168,1712,0,7,6
6,611,1712,0,0,0
6,2550,1712,0,0,0
6,5720,1712,0,0,0
6,2547,1712,0,1,0
6,6325,1712,0,0,0
6,599,1712,0,0,1
6,1628,1712,0,0,0
6,668,1712,0,0,0
6,648,1712,0,0,0
6,634,1712,0,0,0
6,4970,1712,0,0,0
6,1815,1712,0,0,0
6,581,1712,0,0,0
6,2190,1712,0,0,0
6,669,1712,0,5,0
6,1939,1712,0,0,0
6,607,1712,0,1,0
6,642,1712,0,2,0
6,1814,1712,0,4,0
6,646,1712,0,0,0
6,1476,1712,0,0,0
6,576,1712,0,0,0
6,608,1712,0,0,0
6,2543,1712,0,0,0
6,4878,1712,0,0,0
6,5419,1712,0,0,0
6,593,1712,0,0,0
6,2244,1712,0,3,0
6,665,1712,0,0,0
6,2541,1712,0,0,0
6,5418,1712,0,0,0
6,1938,1712,0,1,0
6,949,1712,0,1,0
6,1938,1713,0,11,0
6,3184,1713,0,2,0
6,647,1713,0,0,0
6,600,1713,0,0,0
6,2545,1713,0,0,0
6,2242,1713,0,6,0
6,943,1713,0,0,0
6,605,1713,0,0,0
6,1939,1713,0,0,0
6,603,1713,4,1,0
6,673,1713,0,8,0
6,599,1713,0,4,2
6,1476,1713,0,0,0
6,608,1713,0,11,0
6,632,1713,0,18,0
6,2245,1713,0,3,0
6,4088,1713,1,14,0
6,630,1713,0,16,0
6,668,1713,0,0,0
6,636,1713,1,3,0
6,2541,1713,0,6,0
6,4000,1713,0,0,0
6,650,1713,0,6,0
6,2546,1713,0,2,0
6,1815,1713,0,11,0
6,670,1713,0,11,0
6,672,1713,0,1,0
6,1814,1713,0,16,0
6,669,1713,0,3,0
6,4621,1713,0,7,0
6,2547,1713,0,2,0
6,1078,1713,0,3,0
6,2244,1713,0,3,0
6,2942,1713,0,0,3
6,941,1713,0,2,0
6,2243,1713,0,0,0
6,652,1713,0,2,0
6,2551,1713,0,0,0
6,1447,1713,0,5,0
6,666,1713,0,0,9
6,609,1713,0,1,0
6,568,1713,0,5,0
6,576,1713,0,4,0
6,989,1713,0,4,0
6,573,1713,0,7,0
6,614,1713,0,1,0
6,565,1713,0,7,0
6,675,1713,0,18,0
6,4003,1713,0,4,0
6,2550,1713,0,0,0
6,674,1713,0,8,0
6,618,1713,0,6,0
6,2549,1713,0,16,0
6,619,1713,0,0,0
6,610,1713,0,1,0
6,1628,1713,0,6,0
6,570,1713,0,1,0
6,579,1713,0,5,0
6,5719,1713,0,0,0
6,627,1713,0,11,0
6,4538,1713,0,5,0
6,596,1713,0,9,0
6,4620,1713,0,5,0
6,635,1713,0,8,0
6,582,1713,0,4,0
6,4001,1713,0,0,0
6,1066,1713,0,2,0
6,623,1713,0,3,0
6,2168,1713,0,10,0
6,1478,1713,0,0,0
6,588,1713,0,0,0
6,594,1713,0,2,0
6,665,1713,0,0,0
6,5482,1713,0,0,0
6,4710,1713,1,0,0
6,652,1722,0,0,0
6,646,1722,0,2,0
6,570,1722,0,0,0
6,623,1722,0,0,0
6,663,1722,0,1,0
6,2542,1722,0,3,0
6,2168,1722,0,0,0
6,1815,1722,0,0,0
6,594,1722,0,0,0
6,588,1722,0,1,0
6,582,1722,0,0,0
6,599,1722,0,0,0
6,573,1722,0,0,0
6,1628,1722,0,0,0
6,579,1722,0,0,0
6,2541,1722,0,0,0
6,651,1722,0,0,0
6,667,1722,0,3,0
6,942,1722,0,5,0
6,567,1722,0,0,0
6,662,1722,0,4,0
6,619,1722,0,0,0
6,668,1722,0,0,0
6,576,1722,0,0,0
6,609,1722,0,0,0
6,614,1722,0,0,0
6,601,1728,0,0,5
6,598,1728,0,0,0
6,1477,1728,0,0,0
6,594,1728,0,0,1
6,672,1728,0,6,0
6,593,1728,0,0,0
6,673,1728,0,0,0
6,2245,1728,0,0,0
6,4970,1728,0,8,0
6,639,1728,0,0,1
6,570,1728,0,0,0
6,4621,1728,0,2,0
6,670,1728,0,0,0
6,604,1728,0,0,0
6,652,1728,0,7,1
6,600,1728,0,1,0
6,595,1728,0,0,0
6,569,1728,0,1,0
6,2190,1728,0,0,0
6,609,1728,0,0,0
6,649,1728,0,0,8
6,567,1728,0,3,3
6,4003,1728,0,0,0
6,1078,1728,0,0,0
6,582,1728,0,0,0
6,4620,1728,0,0,0
6,628,1728,0,0,0
6,653,1728,0,1,9
6,668,1728,0,0,0
6,589,1728,0,1,0
6,1938,1728,0,0,0
6,573,1728,0,0,0
6,949,1728,0,0,2
6,631,1728,0,0,2
6,941,1728,0,0,0
6,605,1728,0,0,0
6,674,1728,0,0,0
6,644,1728,0,1,0
6,1476,1728,0,0,0
6,2550,1728,0,1,0
6,626,1728,0,2,0
6,989,1728,0,0,0
6,3719,1728,0,0,0
6,675,1728,0,0,0
6,4000,1728,0,0,0
6,650,1728,0,4,0
6,2551,1728,0,0,0
6,638,1728,0,10,7
6,2546,1728,0,0,0
6,4878,1728,0,0,0
6,647,1728,0,0,0
6,2543,1728,0,0,0
6,606,1728,0,0,2
6,576,1728,0,0,0
6,637,1728,0,0,5
6,629,1728,0,1,1
6,635,1728,0,3,0
6,623,1728,0,0,0
6,1814,1728,0,0,0
6,579,1728,0,0,2
6,2244,1728,0,0,0
6,1066,1728,0,1,0
6,666,1728,0,0,0
6,946,1728,0,0,2
6,3184,1728,0,0,0
6,1892,1728,0,1,1
6,599,1728,0,0,0
6,880,1728,0,0,0
6,942,1728,0,0,0
6,588,1728,0,1,0
6,645,1728,0,0,13
6,1815,1728,0,0,0
6,614,1728,0,0,0
6,654,1728,0,1,0
6,2545,1728,0,0,0
6,646,1728,0,0,4
6,2942,1728,0,1,0
6,2168,1728,0,0,2
6,620,1728,0,1,0
6,4710,1728,0,1,0
6,1628,1728,0,0,0
6,2547,1728,0,0,0
6,651,1728,0,0,0
6,634,1728,0,0,0
6,1939,1728,0,1,0
6,611,1728,0,7,0
6,1478,1728,0,1,3
1,3237,1728,0,0,0
6,624,1728,0,0,0
6,2541,1728,0,0,0
6,641,1728,0,0,1
6,581,1728,0,0,0
6,2549,1728,0,0,0
6,628,1826,0,0,0
6,667,1826,0,2,0
6,599,1826,0,0,0
6,570,1826,0,1,0
6,2168,1826,0,1,0
6,588,1826,0,0,0
6,646,1826,0,0,0
6,594,1826,0,0,0
6,576,1826,0,2,0
6,614,1826,0,0,0
6,942,1826,0,3,0
6,623,1826,0,0,0
6,609,1826,0,0,0
6,663,1826,0,5,0
6,567,1826,0,0,0
6,573,1826,0,0,0
6,593,1829,0,1,0
6,2190,1829,0,13,0
6,648,1829,0,0,0
6,621,1831,0,5,0
6,628,1832,0,2,0
6,949,1832,0,4,0
6,669,1832,0,7,0
6,989,1833,0,0,0
6,596,1833,0,0,0
6,4621,1833,0,6,0
6,2546,1833,0,16,0
6,2545,1833,0,5,0
6,944,1833,0,0,0
6,1476,1833,0,6,0
6,4001,1833,0,0,0
6,4971,1833,0,0,0
6,4002,1833,0,0,0
6,1814,1833,0,6,0
6,2549,1833,0,0,0
6,2242,1833,0,0,0
6,2245,1833,0,1,0
6,4000,1833,0,0,0
6,5719,1833,0,0,0
6,662,1833,0,5,0
6,648,1833,0,0,0
6,4088,1833,0,4,0
6,2244,1833,0,0,0
6,4003,1833,0,0,0
6,4620,1833,0,0,0
6,2550,1833,0,0,0
6,4710,1833,0,0,0
6,5720,1833,0,0,0
6,2541,1833,0,0,0
6,4538,1833,0,6,0
6,949,1833,0,0,0
6,665,1833,0,0,0
6,2551,1833,0,5,0
6,2547,1833,0,0,0
6,1815,1833,0,0,0
6,1938,1833,0,2,0
6,941,1839,0,7,0
6,1939,1839,0,5,0
6,596,1839,0,9,0
6,2242,1839,0,0,0
6,4001,1839,0,0,0
6,628,1839,0,0,1
6,1814,1839,0,15,0
6,4620,1839,0,0,0
6,4621,1839,0,3,0
6,2244,1839,0,0,0
6,598,1839,0,14,0
6,4088,1839,4,2,0
6,607,1839,0,0,0
6,629,1839,0,2,8
6,4002,1839,0,1,0
6,630,1839,23,28,0
6,2546,1839,0,0,0
6,581,1839,0,0,0
6,2243,1839,0,0,0
6,603,1839,5,20,0
6,648,1839,0,0,0
6,5549,1839,0,0,0
6,573,1839,0,2,0
6,1628,1839,0,6,0
6,622,1839,0,0,0
6,576,1839,0,3,0
6,2551,1839,0,1,0
6,636,1839,0,12,0
6,612,1839,1,2,0
6,5419,1839,0,0,0
6,668,1839,0,5,0
6,608,1839,4,22,0
6,587,1839,6,28,0
6,669,1839,0,0,0
6,567,1839,0,0,9
6,619,1839,0,0,10
6,1476,1839,0,1,0
6,632,1839,8,22,0
6,989,1839,0,3,0
6,1815,1839,0,1,0
6,634,1839,0,11,0
6,642,1839,0,0,0
6,2549,1839,0,20,0
6,1938,1839,0,6,0
6,579,1839,0,21,1
6,5418,1839,0,0,0
6,946,1839,0,0,0
6,944,1839,0,0,0
6,5719,1839,0,0,0
6,599,1839,0,13,2
6,614,1839,0,6,0
6,646,1839,0,1,0
6,2245,1839,0,1,0
6,880,1839,0,0,0
6,2545,1839,0,12,0
6,2543,1839,0,1,0
6,4000,1839,0,3,0
6,652,1839,0,0,0
6,569,1839,0,0,0
6,4970,1839,0,0,0
6,1066,1839,0,1,0
6,649,1839,0,2,0
6,2168,1839,0,17,2
6,1447,1839,1,2,0
1,3237,1839,1,0,0
6,2541,1839,0,0,0
6,943,1839,0,0,0
6,582,1839,0,9,1
6,4538,1839,0,1,0
6,2547,1839,0,0,0
6,623,1839,0,20,0
6,2190,1839,0,0,0
6,1478,1839,0,0,0
6,2550,1839,0,0,0
6,611,1839,0,4,0
6,570,1839,0,26,0
6,593,1839,0,0,0
6,4003,1839,0,0,0
6,651,1839,0,5,0
6,879,1839,3,2,0
6,588,1839,1,0,0
6,4878,1839,0,8,0
6,626,1839,0,7,1
6,4710,1839,1,0,0
6,618,1839,8,42,0
6,594,1839,0,16,0
6,609,1839,0,2,0
6,670,1841,0,0,0
6,3184,1841,0,0,0
6,4970,1841,0,0,0
6,576,1841,0,1,0
6,601,1841,0,0,0
6,582,1841,0,0,0
6,4001,1841,0,0,0
6,1938,1841,0,16,0
6,599,1841,0,0,0
6,2244,1841,0,6,0
6,5207,1841,0,0,0
6,672,1841,0,1,0
6,673,1841,0,5,0
6,1815,1841,0,0,0
6,2542,1841,0,14,0
6,2541,1841,0,12,0
6,941,1841,0,0,0
6,989,1841,0,12,0
6,1476,1841,0,2,0
6,1814,1841,0,9,0
6,2190,1841,2,0,0
6,2242,1841,0,0,0
6,4971,1841,0,0,0
6,2551,1841,0,0,0
6,1628,1841,0,0,0
6,668,1841,0,4,0
6,4710,1841,0,0,0
6,596,1841,0,8,0
6,613,1841,0,0,0
6,4621,1841,0,5,0
6,4620,1841,0,7,0
6,617,1841,0,0,0
6,4000,1841,0,16,0
6,2243,1841,0,1,0
6,665,1841,0,0,0
6,1066,1841,0,0,0
6,635,1841,0,4,0
6,2545,1841,0,10,0
6,579,1841,0,2,0
6,675,1841,0,0,0
6,573,1841,0,0,0
6,597,1841,0,5,0
6,5719,1841,0,1,0
6,666,1841,0,0,0
6,2245,1841,0,0,0
6,5206,1841,0,0,0
6,2550,1841,0,0,0
6,2547,1841,0,0,0
6,2942,1841,0,0,0
6,674,1841,0,0,0
6,2168,1841,0,0,0
6,4003,1841,0,1,0
6,2549,1841,0,0,0
6,4621,1843,0,4,0
6,594,1843,0,36,2
6,579,1843,0,1,2
6,593,1843,0,4,1
6,640,1843,0,12,0
6,949,1843,0,0,0
6,618,1843,0,8,5
6,5481,1843,0,4,0
6,671,1843,0,4,0
6,2245,1843,0,7,0
6,614,1843,0,1,0
6,1478,1843,0,1,0
6,651,1843,0,3,0
6,880,1843,0,6,0
6,944,1843,0,0,0
6,4005,1843,0,17,0
6,596,1843,0,1,0
6,622,1843,0,8,3
6,580,1843,0,1,0
6,666,1843,0,5,0
6,609,1843,0,1,7
6,2190,1843,0,0,0
6,2551,1843,0,5,0
6,582,1843,0,11,3
6,2168,1843,15,53,6
1,3237,1843,1,1,0
6,644,1843,0,8,0
6,4002,1843,0,4,0
6,577,1843,9,4,5
6,652,1843,0,0,3
6,675,1843,0,12,0
6,626,1843,0,22,6
6,571,1843,0,0,0
6,567,1843,0,10,0
6,1078,1843,0,0,0
6,4614,1843,0,5,0
6,6114,1843,0,0,0
6,1815,1843,0,2,0
6,573,1843,0,16,3
6,5719,1843,0,12,0
6,589,1843,0,0,0
6,598,1843,3,9,14
6,2546,1843,0,1,0
6,605,1843,0,3,0
6,611,1843,0,0,10
6,5418,1843,0,0,0
6,2242,1843,0,0,0
6,2942,1843,0,0,0
6,4001,1843,0,9,0
6,674,1843,0,6,0
6,2052,1843,0,0,0
6,4003,1843,0,7,0
6,569,1843,0,1,0
6,2549,1843,0,24,0
6,634,1843,0,0,1
6,1066,1843,0,6,0
6,2543,1843,0,8,0
6,623,1843,0,0,0
6,599,1843,0,13,5
6,945,1843,0,0,0
6,669,1843,0,1,0
6,2541,1843,0,0,0
6,4620,1843,0,2,0
6,570,1843,0,51,2
6,1939,1843,0,1,0
6,608,1843,0,0,0
6,5482,1843,0,6,1
6,2550,1843,0,0,0
6,665,1843,0,0,0
6,595,1843,0,0,0
6,5419,1843,0,0,0
6,635,1843,0,7,0
6,672,1843,0,12,0
6,583,1843,0,3,0
6,943,1843,0,0,0
6,4000,1843,0,9,0
6,650,1843,0,22,0
6,1628,1843,0,18,2
6,2547,1843,0,3,0
6,637,1843,0,5,0
6,646,1843,0,2,1
6,619,1843,0,0,2
6,664,1843,0,0,0
6,4970,1843,0,16,7
6,576,1843,0,16,0
6,1476,1843,0,11,0
6,5720,1843,0,0,0
6,642,1843,0,0,0
6,632,1843,0,2,0
6,587,1843,4,0,0
6,591,1843,0,0,0
6,617,1843,1,0,0
6,5207,1843,0,1,0
6,668,1843,0,10,5
6,5550,1843,0,0,0
6,1814,1843,0,5,0
6,2244,1843,0,17,0
6,581,1843,7,48,1
6,3184,1843,0,3,0
6,5549,1843,0,6,0
6,588,1843,0,4,1
6,2545,1843,0,25,0
6,1938,1843,0,10,0
6,670,1843,0,17,0
6,4878,1843,0,23,3
6,4710,1843,0,14,0
6,4538,1843,0,3,0
6,6325,1843,0,0,0
6,673,1843,0,5,0
6,941,1843,0,2,0
6,989,1843,0,2,0
6,628,1843,0,4,2
6,600,1843,0,4,0
6,2550,1846,0,0,0
6,2546,1846,0,0,0
6,579,1846,0,0,0
6,673,1846,0,3,0
6,4000,1846,0,0,0
6,1815,1846,0,0,0
6,1939,1846,0,0,0
6,670,1846,0,13,8
6,4621,1846,0,0,0
6,2551,1846,0,0,0
6,675,1846,0,6,0
6,4001,1846,0,0,0
6,611,1846,0,0,0
6,2244,1846,0,0,0
6,636,1846,0,4,0
6,5719,1846,0,0,0
6,1078,1846,0,9,0
6,672,1846,0,0,0
6,941,1846,0,4,0
6,2545,1846,0,1,0
6,1066,1846,0,0,0
6,4003,1846,0,0,0
6,652,1846,0,0,0
6,668,1846,0,0,0
6,4710,1846,0,0,0
6,599,1846,0,0,0
6,1476,1846,0,0,0
6,5720,1846,0,0,0
6,576,1846,0,2,0
6,2245,1846,0,0,0
6,6114,1846,0,4,0
6,2541,1846,0,0,0
6,4620,1846,0,0,0
6,573,1846,0,0,0
6,2242,1846,0,0,0
6,4002,1846,0,0,0
6,570,1846,0,0,0
6,666,1846,0,3,0
6,4970,1846,0,0,0
6,2942,1846,0,0,1
6,649,1846,0,0,0
6,1478,1846,0,1,0
6,2547,1846,0,0,0
6,646,1846,0,0,0
6,596,1846,0,0,0
6,3184,1846,0,0,1
6,1628,1846,0,2,0
6,5482,1846,0,0,0
6,1447,1846,0,6,0
6,623,1846,0,1,0
6,4538,1846,1,0,0
6,2168,1846,0,0,0
6,4971,1846,0,0,0
6,1814,1846,0,0,0
6,588,1846,0,1,0
6,674,1846,0,1,0
6,1938,1846,0,0,0
6,587,1846,0,3,0
6,623,1848,0,0,0
6,614,1848,0,1,0
6,2168,1848,0,0,0
6,1628,1848,0,2,0
6,667,1848,0,3,0
6,599,1848,0,0,0
6,594,1848,0,0,0
6,651,1848,0,12,0
6,663,1848,0,1,0
6,2244,1848,0,0,0
6,646,1848,0,0,0
6,570,1848,0,3,0
6,1478,1848,0,0,3
6,942,1848,0,0,0
6,609,1848,0,0,0
6,576,1848,0,6,0
6,652,1848,0,2,0
6,649,1848,0,0,4
6,588,1848,0,0,0
6,2190,1855,0,0,0
6,2190,1868,0,8,0
6,594,1870,0,7,0
6,576,1870,0,10,0
6,2168,1870,0,1,0
6,609,1870,0,0,0
6,588,1870,0,2,0
6,568,1890,0,0,0
6,2242,1890,0,0,0
6,614,1890,0,2,0
6,640,1890,0,0,0
6,621,1890,31,6,2
6,6115,1890,0,0,0
6,627,1890,0,0,0
6,619,1890,0,19,2
6,634,1890,0,0,0
6,637,1890,0,0,0
6,644,1890,0,0,0
6,942,1890,0,0,0
6,651,1890,0,11,3
6,650,1890,0,4,1
6,1066,1890,0,2,0
6,6324,1890,0,0,0
6,1478,1890,0,6,0
6,4620,1890,0,0,0
6,5719,1890,0,6,0
6,2542,1890,0,8,0
6,2245,1890,0,10,0
6,570,1890,0,11,1
6,635,1890,0,19,0
6,4849,1890,0,0,0
6,571,1890,0,1,0
6,3184,1890,0,0,0
6,671,1890,0,0,0
6,5419,1890,0,0,0
6,588,1890,0,9,1
6,5550,1890,0,0,0
6,4000,1890,0,12,0
6,599,1890,0,25,0
6,623,1890,0,12,0
6,576,1890,1,17,9
6,5206,1890,0,0,0
6,604,1890,0,7,0
6,947,1890,0,0,0
6,2244,1890,0,5,0
6,591,1890,0,0,0
6,673,1890,0,8,0
6,609,1890,0,9,5
6,1628,1890,0,31,1
6,2168,1890,5,79,7
6,5482,1890,0,2,10
6,5480,1890,0,1,0
6,4002,1890,0,13,0
6,610,1890,0,1,0
6,616,1890,0,0,0
6,2545,1890,0,9,0
6,675,1890,0,3,0
6,577,1890,0,0,0
6,6114,1890,0,10,0
6,611,1890,0,0,0
6,573,1890,0,2,2
6,2549,1890,0,60,0
6,2942,1890,0,0,0
6,594,1890,0,10,2
6,596,1890,0,7,0
6,582,1890,0,28,1
6,639,1890,0,3,0
6,2541,1890,0,52,0
6,1476,1890,0,5,0
6,664,1890,0,0,0
6,1939,1890,0,5,0
6,949,1890,0,0,0
6,4621,1890,0,8,0
6,4970,1890,0,31,8
6,2546,1890,0,11,0
6,4003,1890,0,1,0
6,1078,1890,0,2,0
6,944,1890,0,0,0
6,579,1890,0,22,2
6,2547,1890,0,13,0
6,6325,1890,0,0,0
6,5418,1890,0,0,0
6,2551,1890,0,7,0
6,595,1890,1,2,0
6,607,1890,0,0,0
6,4538,1890,0,0,0
6,667,1890,0,1,0
6,672,1890,0,8,0
6,4004,1890,0,12,0
6,669,1890,0,10,0
6,2243,1890,0,0,2
6,2550,1890,0,16,0
6,2052,1890,0,0,0
6,1815,1890,0,15,0
6,989,1890,0,8,0
6,629,1890,0,0,0
6,4971,1890,0,0,0
6,665,1890,0,1,0
6,583,1890,3,5,0
6,5481,1890,0,4,0
6,668,1890,0,2,0
6,652,1890,0,29,0
6,666,1890,3,6,0
6,670,1890,0,5,0
6,567,1890,0,1,0
6,4710,1890,0,0,3
6,1814,1890,0,24,0
6,2190,1890,0,9,0
6,4001,1890,0,46,0
6,642,1890,0,2,0
6,648,1890,0,0,0
6,674,1890,0,3,0
6,5720,1890,0,0,0
6,565,1890,3,0,0
6,941,1890,0,9,0
6,4005,1890,0,10,0
6,1938,1890,0,14,1
6,2245,1914,0,0,0
6,579,1914,0,1,0
6,2549,1914,0,0,0
6,609,1914,0,0,0
6,1478,1914,0,5,0
6,573,1914,0,0,0
6,2541,1914,0,0,0
6,2545,1914,0,0,0
6,623,1914,0,1,0
6,2168,1914,0,0,0
6,594,1914,0,0,0
6,596,1914,0,11,0
6,614,1914,0,0,0
6,651,1914,0,0,0
6,2190,1914,0,1,0
6,588,1914,0,0,0
6,2551,1914,0,6,0
6,576,1914,0,0,0
6,567,1914,0,0,0
6,942,1914,0,0,0
6,582,1914,0,0,0
6,1938,1914,0,0,0
6,1814,1914,0,0,0
6,1815,1914,0,0,0
6,2550,1914,0,0,0
6,2244,1914,0,0,0
6,667,1914,0,2,0
6,2542,1914,0,6,0
6,1628,1914,0,0,0
6,663,1914,0,8,0
6,619,1914,0,0,0
6,646,1914,0,0,0
6,599,1914,0,0,0
6,570,1914,0,0,0
6,1939,1914,0,0,0
6,668,1914,0,2,0
6,2242,1914,0,0,0
6,989,1914,0,2,0
6,649,1914,0,0,0
6,668,1916,0,0,0
6,619,1916,0,1,0
6,582,1916,0,0,0
6,599,1916,0,1,0
6,1628,1916,0,0,0
6,579,1916,0,0,0
6,573,1916,0,1,0
6,4002,1967,0,0,0
6,4000,1967,0,0,0
6,2550,1967,0,0,0
6,2545,1967,0,0,0
6,2547,1967,0,0,0
6,1814,1967,0,0,0
6,1938,1967,0,6,0
6,2546,1967,0,0,0
6,4620,1967,0,0,0
6,1815,1967,0,0,0
6,2244,1967,0,0,0
6,4710,1967,0,0,0
6,662,1976,0,7,0
6,942,1978,0,6,0
6,663,1978,0,6,0
6,651,1978,0,0,0
6,1478,1978,0,1,0
6,646,1978,0,0,2
6,662,1978,0,1,0
6,652,1978,0,0,0
6,667,1978,0,2,0
6,2168,1999,0,1,0
6,4538,2013,0,1,0
6,2244,2013,0,1,0
6,5480,2013,0,3,0
6,621,2013,8,0,8
6,1628,2013,0,6,0
6,667,2013,0,5,0
6,580,2013,0,0,0
6,646,2013,0,0,0
6,596,2013,0,2,0
6,570,2013,0,17,0
6,1892,2013,0,0,0
6,2245,2013,0,2,0
6,6114,2013,0,0,0
6,2190,2013,0,0,0
6,2542,2013,0,1,0
6,666,2013,0,22,0
6,4000,2013,0,26,0
