sku_group_id,item_quantity,vending_machine_id,warehouse_id
2075,2,415,2
40363,10,5443,2
42732,3,415,2
40503,4,5446,2
40713,3,416,2
31449,0,5446,2
42107,5,416,2
21347,8,5447,2
37272,1,3778,2
41190,6,5447,2
2075,4,3778,2
43382,5,5447,2
37835,4,3778,2
2075,3,5443,2
38049,2,3805,2
2151,3,5443,2
27701,3,459,2
27735,6,895,2
40057,5,459,2
32489,5,895,2
41190,6,459,2
34402,5,895,2
34698,2,459,2
32507,3,895,2
34831,1,5728,2
40057,10,5447,2
39746,8,5204,2
41334,6,5447,2
2075,6,5728,2
44793,6,5447,2
23965,1,3248,2
40508,6,5447,2
30517,6,5736,2
44794,6,5447,2
27702,4,5736,2
44071,6,5447,2
36506,6,3867,2
23965,2,5461,2
37835,5,5736,2
41334,4,5461,2
40508,2,5736,2
41573,3,5461,2
30517,10,3867,2
40057,5,5462,2
27702,5,5461,2
24777,5,4493,2
27733,6,3952,2
34392,1,4493,2
2151,2,4940,2
27702,2,4503,2
40363,5,4940,2
21358,4,4503,2
36099,4,3952,2
24867,8,4503,2
23261,3,3953,2
19098,7,4503,2
3079,10,4940,2
38531,8,4503,2
27702,6,3279,2
19507,5,4503,2
36099,4,3279,2
2075,5,4503,2
43672,5,5461,2
38530,7,4503,2
40057,5,5461,2
38530,6,4504,2
12151,6,5461,2
36304,4,4504,2
41572,2,5462,2
36781,4,4504,2
42108,2,4940,2
43382,4,5462,2
41253,5,4940,2
41190,2,5462,2
27701,2,5462,2
39746,3,5462,2
34427,5,1348,2
41571,4,5477,2
27702,3,1348,2
2075,2,5477,2
2151,2,4019,2
27701,2,5477,2
36493,4,4019,2
40363,5,5461,2
36184,4,4025,2
27702,6,1664,2
23261,6,4025,2
19544,2,1664,2
36099,6,4051,2
31317,8,1664,2
32999,3,4051,2
32190,6,1664,2
40057,5,4051,2
27734,6,1664,2
34835,4,4051,2
21358,4,1664,2
30517,8,4078,2
19506,3,1664,2
38994,4,4078,2
24844,3,1664,2
2075,2,5736,2
19507,5,1664,2
42758,5,5736,2
31317,7,1664,2
42761,4,5737,2
27701,4,1664,2
27702,2,5737,2
44071,5,5474,2
41190,2,5737,2
38995,4,5474,2
34836,1,5737,2
40363,5,5474,2
43382,2,5737,2
32998,2,5997,2
36373,4,5737,2
40363,10,5474,2
43384,4,5474,2
43384,2,5474,2
43382,3,5474,2
40363,5,5475,2
40508,6,5474,2
36099,2,4622,2
43385,2,5475,2
32140,6,4622,2
40508,2,5769,2
23669,8,4622,2
42732,2,5769,2
27702,4,3928,2
40363,5,5808,2
2075,4,4622,2
37835,2,5808,2
36780,3,4623,2
38530,3,4159,2
32347,10,4623,2
38994,2,4159,2
37141,5,4623,2
30485,4,4205,2
24867,3,4623,2
43384,2,5475,2
19098,2,3952,2
44551,6,5476,2
19098,2,3952,2
41573,2,5476,2
27734,6,3952,2
40508,5,5476,2
19098,4,3953,2
43382,6,5476,2
27735,7,3953,2
41190,5,5476,2
37835,3,3953,2
42721,4,5476,2
27702,3,2286,2
42722,2,5476,2
24779,2,2286,2
27701,2,5476,2
2075,5,2286,2
42762,2,5477,2
36184,5,2286,2
27701,4,5477,2
27734,5,2287,2
27702,5,5477,2
31676,4,2287,2
43382,4,5477,2
23669,8,2287,2
42107,3,5477,2
27735,5,2287,2
37835,2,5477,2
36411,5,2287,2
21358,3,1720,2
43382,4,5475,2
36099,7,1720,2
39746,2,5475,2
36098,6,1720,2
44551,2,5475,2
30518,4,1720,2
44067,6,5475,2
2075,7,1720,2
41334,2,5475,2
23261,3,4450,2
40713,6,5476,2
37835,1,4450,2
32552,3,992,2
2075,1,4450,2
27735,2,992,2
38530,4,4450,2
24777,2,992,2
27734,6,4493,2
43385,2,5476,2
36506,1,4493,2
40712,5,5476,2
37835,5,1744,2
42107,5,5476,2
27702,7,1744,2
39746,4,5477,2
34698,2,1744,2
38995,3,3446,2
34427,10,1755,2
41571,6,3446,2
38531,4,1755,2
24779,6,3446,2
2075,3,1755,2
40508,6,3446,2
36780,5,1755,2
41190,5,3446,2
23669,10,1755,2
38530,10,3446,2
27701,2,1755,2
32140,2,2398,2
23965,1,5043,2
19506,2,2398,2
30518,6,1755,2
36506,3,2398,2
35332,6,1755,2
24777,4,2398,2
37837,1,4547,2
24779,2,2398,2
29748,5,4547,2
42761,2,125,2
2075,2,4588,2
37835,3,125,2
32140,6,1787,2
43382,5,125,2
24777,5,1787,2
27701,5,125,2
27735,2,1787,2
42722,4,125,2
27735,3,1787,2
34698,2,125,2
2075,3,1840,2
37835,4,307,2
19506,2,1840,2
42759,4,307,2
27702,2,1841,2
27733,6,307,2
27701,6,1935,2
36304,6,4707,2
21358,4,1935,2
37835,2,333,2
23965,4,1935,2
36184,4,333,2
19544,4,1935,2
39746,4,333,2
27702,6,1935,2
40508,6,333,2
2075,6,1935,2
41190,4,357,2
38531,6,1960,2
41572,2,5313,2
36781,2,1960,2
41190,6,5313,2
34698,3,1960,2
40713,6,5313,2
27701,2,3447,2
43382,5,5314,2
36373,3,3447,2
42108,6,5314,2
19507,4,3447,2
21358,5,5314,2
35332,2,3447,2
40057,3,5314,2
36099,2,1960,2
40713,6,5314,2
27702,2,1960,2
43383,5,5314,2
23965,4,1960,2
39746,8,5315,2
36411,4,3485,2
42759,8,5317,2
34427,10,3485,2
40057,5,374,2
26012,5,3485,2
43385,2,374,2
27702,5,3485,2
42732,3,374,2
27734,4,3485,2
40508,6,415,2
36781,3,3503,2
42722,6,416,2
26012,5,3503,2
40508,7,416,2
34698,2,3503,2
42721,2,5908,2
36493,4,3503,2
39746,2,5908,2
27734,6,3506,2
37835,10,416,2
24779,6,3506,2
36098,4,4707,2
36506,6,3506,2
23669,5,4018,2
23965,6,3506,2
40495,2,5335,2
27733,6,4776,2
31448,2,5335,2
37835,2,4776,2
2075,2,4018,2
27701,6,4776,2
41571,3,4018,2
36506,6,4807,2
41572,4,4018,2
36184,2,4807,2
27734,5,4023,2
27733,6,4807,2
26011,3,4023,2
37835,5,4807,2
41572,6,3485,2
32140,7,3506,2
38531,5,3485,2
24777,6,3506,2
40827,5,4051,2
23965,6,3506,2
41190,4,4051,2
36411,4,3506,2
24779,3,4051,2
23669,13,3506,2
40508,3,4051,2
43382,5,5270,2
30517,10,4051,2
37835,8,5270,2
37835,6,2652,2
45159,6,5270,2
43382,5,5512,2
40508,6,5271,2
36493,4,4024,2
43385,5,5271,2
27734,6,4024,2
42721,5,5271,2
41334,6,5512,2
38995,8,5271,2
39746,6,5512,2
45405,7,5271,2
36781,3,4707,2
35332,2,3554,2
36780,5,4707,2
36493,2,4958,2
30518,2,4707,2
2075,2,4958,2
24779,5,3485,2
40508,2,5163,2
37835,10,3485,2
24779,6,5163,2
27702,3,3485,2
40363,5,5163,2
23965,3,4024,2
40508,4,5163,2
32190,5,4024,2
27735,3,2031,2
32140,1,1112,2
23965,5,5163,2
18570,5,1112,2
40057,10,5163,2
27735,2,1112,2
27734,6,5041,2
27702,5,1112,2
37835,1,5041,2
27734,5,1112,2
27734,6,5042,2
24779,4,1112,2
2151,2,5044,2
27701,5,1112,2
27734,6,3621,2
24779,4,1112,2
30517,9,3621,2
24779,5,1112,2
36506,4,3621,2
25430,7,1112,2
32140,6,1492,2
19506,6,1112,2
35332,2,3621,2
3079,10,1112,2
38530,2,5204,2
27701,4,1112,2
2151,4,5204,2
30518,2,1112,2
40363,5,5204,2
19098,6,1112,2
18570,8,66,2
19098,6,1112,2
19098,5,66,2
19506,5,1112,2
29639,3,66,2
30518,6,1112,2
2075,6,66,2
32141,6,4024,2
19506,2,66,2
26012,4,4024,2
19544,2,66,2
36759,2,4025,2
38530,5,5655,2
38994,1,2826,2
41573,2,5655,2
37835,6,2826,2
42760,2,5655,2
27733,5,2826,2
41190,2,5705,2
2075,2,2826,2
23261,3,5705,2
40057,5,2826,2
43382,5,5705,2
37835,8,2835,2
21358,5,5705,2
36184,2,2835,2
23261,8,66,2
42107,6,5512,2
487,1,67,2
44792,4,5512,2
41190,3,5705,2
41190,6,5512,2
27735,3,358,2
40653,6,5512,2
2151,3,358,2
45405,6,5512,2
34427,5,358,2
40363,10,5512,2
23261,3,358,2
43675,5,5512,2
32190,4,415,2
19098,3,4025,2
35399,10,415,2
24777,4,4025,2
27701,6,415,2
37835,3,2897,2
2075,6,415,2
2075,2,2897,2
39746,5,5705,2
23261,2,2897,2
21356,10,5705,2
27733,6,4707,2
23669,10,2286,2
27733,4,4078,2
27702,2,2286,2
2075,2,4078,2
34427,10,2286,2
19098,3,459,2
38530,3,2286,2
36506,8,2963,2
36780,2,2287,2
40250,5,3000,2
23965,4,2287,2
38995,6,5512,2
19506,4,1592,2
42412,2,5513,2
32140,4,1592,2
487,1,66,2
32190,4,1592,2
40503,3,5514,2
27702,3,1592,2
24777,3,66,2
32347,10,1592,2
2151,5,66,2
32489,6,1592,2
29639,4,67,2
34402,3,1592,2
19507,4,67,2
19098,4,2287,2
40503,2,5514,2
38530,5,2287,2
40503,3,5514,2
36781,2,2287,2
40503,4,5514,2
2075,4,2287,2
40503,3,5514,2
34427,6,2287,2
40503,4,5514,2
23669,10,2287,2
23261,6,67,2
34836,2,5885,2
27733,5,4197,2
41190,6,5885,2
40827,3,4197,2
41572,2,5885,2
27702,4,4197,2
39746,3,5885,2
41190,4,4197,2
27701,4,5887,2
27701,3,4197,2
41334,4,5887,2
40503,4,5514,2
36099,2,5224,2
44067,6,5515,2
27702,3,5224,2
27802,4,1230,2
42107,6,5224,2
27702,2,1230,2
40057,7,5224,2
2075,2,1230,2
27733,2,5265,2
30518,4,1230,2
39424,5,5265,2
32140,2,1230,2
40363,5,5224,2
32999,5,1230,2
20778,6,3805,2
24779,4,1230,2
40363,5,5224,2
27702,4,1230,2
36506,8,3867,2
2151,2,1230,2
19544,3,3867,2
32507,3,1230,2
2075,2,3867,2
19098,2,1230,2
32140,7,3867,2
32190,3,1235,2
32190,7,3867,2
32190,3,1235,2
32999,1,5736,2
23261,1,1235,2
40654,2,5736,2
36411,8,2603,2
41190,7,5736,2
24779,2,2603,2
42721,6,5313,2
24691,2,2603,2
40713,2,5313,2
27734,5,2603,2
44071,2,5313,2
32190,4,2603,2
41334,4,5313,2
22926,2,4205,2
43384,2,5736,2
24746,1,4206,2
39746,2,5737,2
35332,6,1240,2
21356,5,5737,2
19098,7,1240,2
27702,3,5737,2
24777,6,1240,2
42721,2,5737,2
32489,6,1240,2
40508,2,5737,2
32489,2,1240,2
40508,7,2826,2
42107,6,5515,2
40903,4,2826,2
40539,6,5515,2
37835,2,5313,2
42721,6,5515,2
43382,4,5314,2
40363,10,5515,2
40508,6,5314,2
34835,1,5997,2
34423,3,5314,2
40057,5,5997,2
37835,8,5314,2
34423,2,5997,2
37835,2,2826,2
43676,6,5997,2
19098,5,2826,2
40363,5,5997,2
44551,5,5314,2
43385,4,5515,2
34836,1,5912,2
45405,6,5515,2
43383,2,5912,2
40508,6,5515,2
31317,4,1720,2
40539,6,5516,2
24844,4,1720,2
36184,2,3384,2
32190,6,1720,2
23261,6,5997,2
32140,6,1720,2
27734,5,3442,2
36781,6,5346,2
27733,2,3442,2
2075,3,5346,2
37835,2,3442,2
45405,7,5314,2
36493,8,3443,2
33001,1,5315,2
38994,1,3443,2
20288,7,1720,2
38530,8,3443,2
19544,6,1720,2
37835,6,3443,2
32489,6,1720,2
36184,10,3443,2
27734,6,1720,2
36099,3,3443,2
20288,7,1720,2
36506,2,3443,2
32190,3,1720,2
38530,10,3445,2
19544,3,1720,2
27733,2,3445,2
32141,4,39,2
2075,5,3445,2
31215,8,39,2
36184,10,3445,2
41190,3,5808,2
2075,3,3485,2
41190,3,5808,2
23261,4,3485,2
38531,2,5808,2
37835,8,3506,2
32140,2,66,2
37835,10,3506,2
33004,1,66,2
38530,10,3506,2
32140,3,67,2
2075,4,3506,2
34402,2,333,2
23261,4,3506,2
36493,2,333,2
41257,5,5516,2
32140,6,333,2
43384,5,5516,2
32190,3,333,2
40713,4,5516,2
36099,3,374,2
41190,4,5516,2
32140,5,374,2
32190,6,415,2
27701,5,374,2
36781,5,415,2
29637,5,374,2
36506,2,415,2
34698,5,2666,2
32347,5,415,2
37835,7,2666,2
27702,4,415,2
19098,4,2666,2
32140,6,415,2
27701,6,2666,2
30517,4,3621,2
38530,5,2666,2
37835,10,3621,2
34698,3,2666,2
38530,6,4807,2
32140,4,2666,2
22926,2,3805,2
32190,3,374,2
30485,6,3805,2
34427,5,2666,2
38530,8,4807,2
26011,2,2666,2
36184,6,3867,2
40363,5,5263,2
37835,2,3867,2
38530,6,5263,2
27733,4,3867,2
40503,5,5264,2
27735,2,4807,2
32141,5,374,2
34392,2,4807,2
23965,4,5264,2
38531,2,4807,2
38995,5,5264,2
27734,6,3952,2
40508,4,5264,2
38530,7,3952,2
40713,3,5264,2
40057,5,3952,2
21358,3,5264,2
27733,2,3953,2
41190,5,5264,2
36493,8,3953,2
27701,4,5264,2
38530,3,3953,2
41334,4,5264,2
38994,4,3953,2
39424,1,5499,2
2075,8,3953,2
39424,1,5499,2
21358,6,4847,2
36781,6,5500,2
36304,4,4847,2
27701,6,5500,2
27733,6,4847,2
27733,2,5500,2
27701,5,4847,2
39424,1,5500,2
27733,4,4847,2
38530,8,39,2
19544,6,4847,2
38530,10,39,2
40508,6,6008,2
37835,5,39,2
41190,6,6008,2
40269,4,3226,2
19507,2,4884,2
32489,7,1720,2
27735,6,4884,2
32507,2,1720,2
32190,5,4884,2
25430,4,1720,2
19544,2,4884,2
27701,2,3226,2
32140,3,4884,2
41573,2,3226,2
38531,4,4884,2
38530,2,66,2
27735,5,4884,2
27702,6,67,2
30517,2,4019,2
27734,4,67,2
37835,2,4019,2
2151,1,227,2
37835,1,4024,2
2075,2,227,2
36184,1,4024,2
38530,1,227,2
37835,8,4025,2
26011,2,3229,2
2151,3,4025,2
38531,6,3229,2
43540,3,5335,2
32190,4,3343,2
38530,8,4051,2
40508,3,3343,2
30517,5,4051,2
23669,5,3343,2
43304,3,5335,2
40363,5,3343,2
40501,0,5335,2
27701,6,257,2
27701,3,4940,2
36493,3,257,2
27701,2,4940,2
2151,6,257,2
36098,2,4940,2
36099,2,307,2
38531,3,4940,2
36184,2,5885,2
37141,3,4940,2
36184,7,307,2
37835,2,4078,2
36506,8,307,2
2075,3,4940,2
45222,10,3190,2
24779,4,4940,2
23965,3,834,2
24779,4,4197,2
38995,2,5885,2
34402,4,4197,2
2151,8,307,2
23261,4,4404,2
36506,2,358,2
21358,5,4404,2
42107,6,3190,2
2075,2,4404,2
27701,3,3431,2
34427,2,4404,2
19544,5,3431,2
27733,4,4404,2
40508,7,3431,2
41190,6,4404,2
40827,3,3431,2
27701,2,4404,2
23965,6,5271,2
36493,4,4197,2
42108,3,5271,2
32140,5,4197,2
27734,5,3506,2
35332,2,4197,2
32140,2,1744,2
34423,2,4197,2
19506,3,1744,2
32140,2,4197,2
27734,3,1744,2
35332,2,4197,2
32489,8,1744,2
42108,1,5658,2
25429,7,1753,2
24844,4,4197,2
24777,3,1753,2
19098,4,4197,2
19098,6,1753,2
41190,6,4448,2
2075,4,1753,2
23669,10,4448,2
32507,3,1753,2
40508,2,4448,2
25429,3,1753,2
40057,5,4448,2
27702,4,1753,2
23261,3,4448,2
35332,3,1753,2
27733,2,4448,2
24779,4,1753,2
19098,6,4448,2
32507,6,1754,2
41179,5,4448,2
27735,3,1754,2
27734,2,1717,2
24777,4,1754,2
27701,6,1720,2
32347,10,1755,2
30197,7,1720,2
32507,4,1755,2
32507,5,1720,2
32508,2,1755,2
25429,5,1720,2
2075,2,1755,2
18570,7,1720,2
27734,3,1755,2
27702,6,1720,2
26012,3,1755,2
32507,4,1720,2
37835,7,3506,2
24844,4,1720,2
23669,14,3506,2
27734,5,1720,2
40903,3,3506,2
32489,5,1720,2
37272,8,3506,2
33587,5,1720,2
40508,5,5271,2
36493,6,4159,2
2075,2,5271,2
40057,5,6037,2
27701,4,3554,2
43382,2,6037,2
40508,4,3554,2
39746,5,6037,2
19507,2,3259,2
38531,2,5138,2
32190,5,3259,2
32190,6,5162,2
34402,2,3952,2
36780,2,5162,2
19098,8,3952,2
36781,3,5162,2
21358,5,3259,2
27733,6,5162,2
27735,4,3266,2
36304,2,5162,2
19544,3,3266,2
22124,2,3805,2
27734,7,3952,2
24777,2,834,2
38530,6,3266,2
32555,16,4205,2
27701,3,3266,2
30820,2,4205,2
2075,3,1744,2
38530,2,5224,2
27801,6,1744,2
21358,2,5224,2
31893,10,1744,2
27735,2,5224,2
18977,5,1744,2
19635,1,4547,2
27702,7,1744,2
27701,4,1492,2
32190,2,3952,2
32507,3,1492,2
37141,10,3952,2
32489,2,1492,2
27734,8,1744,2
27735,5,1492,2
33588,8,1744,2
26011,4,1492,2
30197,8,1744,2
27702,4,1492,2
2075,8,1744,2
18369,2,4547,2
27701,7,1744,2
27701,5,6049,2
20288,3,1744,2
43382,4,6049,2
24867,4,3952,2
21356,10,6049,2
18977,3,3953,2
21358,4,6049,2
37272,4,3953,2
43382,2,6051,2
21358,2,3953,2
34423,2,6051,2
32190,5,3953,2
34835,2,6053,2
30190,7,3953,2
41190,3,6081,2
32508,6,1753,2
43385,2,6081,2
27702,4,1753,2
23261,2,6081,2
32507,2,1753,2
43384,2,6081,2
19544,6,1753,2
21347,2,6081,2
27702,5,1753,2
40653,2,6089,2
32507,4,1753,2
41190,4,6089,2
32190,2,1840,2
38530,4,6089,2
27735,5,1840,2
40713,5,6089,2
32508,4,1840,2
40508,4,6093,2
32999,1,1840,2
27733,3,3928,2
372,1,1840,2
19507,3,2904,2
32508,10,1841,2
38530,6,39,2
32507,4,1841,2
37835,8,39,2
32489,3,1841,2
37141,4,39,2
32507,3,1841,2
38530,8,88,2
27718,5,1753,2
27702,6,88,2
32489,4,1753,2
27701,2,88,2
32551,6,1753,2
2075,4,88,2
24844,3,1753,2
26011,5,4622,2
19506,2,3953,2
40508,5,4622,2
20288,7,1753,2
27733,5,3952,2
26012,2,1753,2
40713,2,3952,2
23669,5,3384,2
19098,6,3952,2
26012,3,1753,2
23261,3,3952,2
32141,6,1753,2
32489,4,1592,2
32552,7,1753,2
24779,4,1592,2
2075,5,1753,2
34423,4,1592,2
19507,4,1754,2
26012,3,1592,2
32141,10,1754,2
24777,4,1592,2
32507,7,1754,2
41571,3,3953,2
26011,3,1754,2
34427,8,2952,2
27701,3,1754,2
32347,5,2952,2
27701,3,1754,2
24779,2,2952,2
18089,5,1755,2
32190,4,2952,2
18570,7,1755,2
21358,4,2952,2
33588,5,1755,2
34698,2,2952,2
27702,4,1755,2
19098,3,2952,2
32508,2,1755,2
27702,4,3000,2
30197,2,1755,2
2075,7,3000,2
27702,2,1935,2
24779,6,3000,2
26011,2,1935,2
26012,4,3000,2
18570,5,1755,2
34427,10,3000,2
27801,4,1755,2
24691,7,3000,2
25429,5,1755,2
36781,3,3000,2
19506,6,1755,2
36098,6,3000,2
32507,4,1755,2
34605,3,4318,2
18571,5,1755,2
24779,2,4318,2
24778,3,1755,2
43540,0,5335,2
32508,5,1755,2
43305,3,5335,2
32507,2,1755,2
31447,3,5335,2
32552,6,1776,2
24779,6,5346,2
27735,2,3443,2
40508,6,5346,2
19098,6,3485,2
40057,5,5346,2
19506,2,3485,2
42760,3,5388,2
27735,6,3485,2
36099,3,227,2
38530,6,3485,2
2075,5,227,2
32552,5,1960,2
38531,5,227,2
32507,5,1960,2
42108,2,5388,2
32507,2,1960,2
43385,4,5389,2
24777,5,1960,2
40057,10,5389,2
27735,6,3485,2
41190,2,5389,2
38530,8,3485,2
2075,6,5389,2
19506,5,1776,2
41190,3,5389,2
19506,2,1776,2
40057,10,5389,2
27702,3,3503,2
40496,3,5393,2
23669,10,3503,2
40363,5,3953,2
34427,5,3503,2
37835,5,3953,2
38530,2,3503,2
37312,2,307,2
35332,6,3506,2
38530,7,307,2
17315,8,1776,2
2075,2,307,2
32190,5,3506,2
32140,5,307,2
37835,8,3506,2
32347,5,333,2
38531,6,3506,2
34698,4,333,2
2075,6,3506,2
36099,2,333,2
36098,7,3506,2
35332,2,374,2
26011,7,3506,2
38531,5,374,2
27701,7,3506,2
38530,5,374,2
26011,2,3515,2
2075,5,374,2
37835,10,3519,2
34605,5,1062,2
32140,5,3519,2
31893,5,1062,2
42760,2,5736,2
27734,6,1744,2
42107,2,5736,2
31317,6,1744,2
41334,3,5736,2
20288,2,1744,2
34698,4,3519,2
18570,3,1744,2
27208,4,3519,2
19506,6,1744,2
32140,6,3520,2
18571,8,1744,2
38531,4,3520,2
31893,5,1744,2
42107,3,5311,2
27702,6,4450,2
19544,3,3554,2
27701,6,4450,2
27701,2,5769,2
36184,10,4493,2
36780,2,3554,2
33587,3,1744,2
30518,7,1062,2
32190,7,1744,2
24777,4,1062,2
24844,4,1744,2
24844,3,1062,2
19544,3,1103,2
27701,5,1062,2
29639,8,1103,2
41190,6,3259,2
27701,3,1103,2
37835,3,3259,2
36780,2,1103,2
44551,2,3259,2
2151,6,1744,2
42108,3,21,2
32505,2,4547,2
27733,3,21,2
22934,4,4547,2
19507,5,1787,2
17174,1,4547,2
25429,3,1787,2
26044,2,4547,2
26012,3,1787,2
32506,1,4547,2
27702,4,1787,2
18370,5,4547,2
21358,5,1787,2
27734,2,4588,2
30866,3,1787,2
36493,7,4588,2
27734,5,1787,2
38530,3,803,2
17315,3,1787,2
35399,2,803,2
27735,3,1787,2
27735,6,1103,2
2075,1,1787,2
32190,3,1103,2
24778,4,1787,2
36099,3,1103,2
20288,6,1787,2
18570,4,1112,2
27702,4,1787,2
32141,5,1112,2
24778,4,1787,2
31893,5,1112,2
27702,3,1787,2
2075,2,803,2
17315,10,1787,2
19506,6,841,2
27701,4,1787,2
27735,4,841,2
18570,7,1787,2
32140,4,1753,2
27702,5,1787,2
25441,3,1753,2
31676,4,1787,2
38531,7,841,2
32140,4,1787,2
32140,5,841,2
27801,3,1787,2
36780,4,841,2
24778,3,1787,2
18570,7,1720,2
32508,4,1787,2
26012,2,1720,2
20288,6,1787,2
23513,2,1720,2
24778,3,1787,2
26011,3,1720,2
33685,2,1787,2
32140,5,1720,2
18570,7,1787,2
27735,3,1720,2
33587,3,1787,2
32489,4,1720,2
27801,4,1787,2
20288,7,1753,2
27701,2,1787,2
27701,5,1753,2
40057,10,3259,2
32140,5,1753,2
44551,5,5908,2
26012,3,1753,2
38530,4,5908,2
32899,8,1753,2
40363,5,21,2
17315,6,1753,2
38995,4,21,2
27702,3,1753,2
2075,4,21,2
32190,3,1753,2
37272,6,4019,2
33587,6,1753,2
36411,3,4019,2
25430,7,1753,2
30518,5,4023,2
32507,5,1753,2
19544,2,4023,2
27701,3,1753,2
27702,6,4023,2
18571,5,1753,2
34427,10,4023,2
26011,3,1753,2
34698,5,4023,2
26012,1,1754,2
27734,6,4024,2
27701,5,841,2
23669,10,4024,2
24844,1,1754,2
32140,3,4024,2
27702,3,1754,2
36780,3,4024,2
32489,6,1754,2
19507,3,4024,2
18571,4,1754,2
34427,15,4024,2
24844,3,1755,2
21358,4,4024,2
41190,1,4822,2
34698,2,4024,2
40508,3,4822,2
32190,4,4024,2
23261,1,4823,2
27702,3,4024,2
27734,5,4823,2
36780,4,4024,2
19098,6,1222,2
37272,7,4025,2
18570,4,1230,2
34427,5,4025,2
2075,2,1230,2
19098,7,4025,2
30190,7,1230,2
36493,4,4025,2
36413,5,1230,2
34698,3,4025,2
487,3,1230,2
27734,4,4051,2
27734,2,1230,2
27702,6,4051,2
18570,6,1235,2
37272,4,4051,2
19506,2,1755,2
26012,3,4051,2
31317,7,1755,2
24777,2,4051,2
2075,2,1235,2
40057,5,3266,2
30517,6,1235,2
41190,3,3266,2
37835,10,4841,2
372,1,2031,2
36099,3,4841,2
32489,4,2031,2
27702,5,1755,2
45222,8,3266,2
32141,10,1755,2
38530,2,3266,2
32190,3,1235,2
24867,10,3778,2
19507,5,1755,2
35399,2,3778,2
27734,5,1240,2
38531,7,3778,2
25429,5,1744,2
2075,6,3778,2
31676,8,1744,2
19500,3,3805,2
25430,5,1744,2
35079,3,3805,2
26012,4,1753,2
25610,4,3805,2
32508,2,1753,2
36506,4,4078,2
23513,2,1753,2
37272,8,4078,2
32552,5,1753,2
19506,3,4078,2
27802,3,1753,2
23669,17,4078,2
26012,3,1754,2
24867,2,4078,2
32140,4,1754,2
32140,7,1103,2
32347,10,1754,2
2075,5,1103,2
32489,5,1754,2
24777,2,1112,2
27802,4,1754,2
19098,2,1112,2
2075,7,1754,2
29639,2,1112,2
27734,2,1754,2
27735,2,1112,2
24779,4,1755,2
21358,5,1112,2
32190,4,1755,2
2075,3,3928,2
2075,2,1755,2
38530,5,3952,2
24777,2,1755,2
37835,8,3952,2
27735,2,1755,2
30518,5,3952,2
27802,3,1755,2
19544,2,3952,2
27735,2,1755,2
38531,5,3952,2
32507,7,1755,2
27701,3,3952,2
27701,5,1240,2
19098,7,3952,2
36397,7,1240,2
38531,4,3952,2
19506,7,1240,2
37141,2,3953,2
36781,6,1240,2
21358,2,3953,2
34427,5,1240,2
37272,2,4019,2
27701,4,1755,2
24777,5,4024,2
32552,6,1755,2
27701,6,4024,2
18570,3,1755,2
27735,4,2102,2
23965,1,5737,2
25430,10,2102,2
32141,7,1755,2
30518,2,2102,2
2075,5,1755,2
27802,6,2102,2
31317,7,1755,2
30517,9,2102,2
2075,2,4707,2
18570,6,2102,2
37835,1,4707,2
32489,7,2102,2
27733,3,4707,2
27734,4,2102,2
40057,5,4707,2
39746,4,4019,2
33588,7,1755,2
23669,10,4019,2
32507,7,1776,2
2151,1,4019,2
37272,2,4707,2
40903,3,4019,2
24844,4,1776,2
36780,6,4024,2
25429,2,1776,2
37272,2,4051,2
34605,5,1266,2
40508,6,4051,2
21358,4,1266,2
19098,2,4051,2
27702,4,1266,2
21358,3,4051,2
30518,2,1266,2
41179,5,4051,2
31893,5,1266,2
40057,5,4051,2
36098,6,1266,2
23965,5,4024,2
2075,4,1266,2
38531,3,4024,2
34427,5,1267,2
37141,4,4024,2
32347,5,1267,2
2075,6,4024,2
24777,3,1267,2
23669,5,4051,2
36397,3,1267,2
33002,3,4051,2
27735,6,1267,2
2075,6,4024,2
31893,5,1267,2
32489,5,2132,2
21358,2,1267,2
2075,6,2132,2
34698,6,1267,2
27802,5,2132,2
36098,5,1267,2
27702,5,4024,2
40481,2,5393,2
32140,5,4024,2
31455,3,5393,2
34427,10,4051,2
40057,5,4940,2
36781,2,4051,2
40508,3,4940,2
2075,6,4051,2
37272,4,4940,2
36098,7,4051,2
21358,2,4940,2
23669,10,4051,2
23669,5,4951,2
27735,5,4051,2
27733,6,4951,2
27702,7,4051,2
21358,4,1787,2
35399,8,4051,2
19507,5,1840,2
27701,6,4051,2
27734,2,1840,2
32347,10,4051,2
32999,1,1841,2
32140,6,4084,2
32347,5,1841,2
19098,6,4084,2
32140,2,1841,2
24777,4,4084,2
32552,3,1841,2
27702,2,4084,2
32190,3,1841,2
27701,2,4084,2
27701,2,1841,2
32190,6,4084,2
32508,8,1787,2
36411,2,834,2
23513,3,1787,2
27734,5,4318,2
32190,5,1787,2
23669,5,4318,2
32190,5,1787,2
27701,2,4318,2
32140,5,1787,2
19507,1,4318,2
27702,4,1787,2
30517,4,803,2
24844,5,1787,2
36781,6,869,2
27702,1,1787,2
27702,6,869,2
27701,4,1787,2
23261,3,869,2
32507,2,1787,2
37272,4,803,2
27702,6,4776,2
40508,6,803,2
38994,5,4776,2
41190,6,803,2
36184,8,4776,2
2075,2,4159,2
27734,8,4776,2
38530,6,4159,2
36781,6,4776,2
42760,7,828,2
36506,6,4776,2
36184,7,828,2
38530,5,4776,2
41190,2,4503,2
2151,5,4776,2
21358,2,4503,2
37835,2,4776,2
