mvid,mrp,offer_price,zoho_id,vendor_price,variant_id,variant_name,product_id,product_name,brand_id,brand_name
"15,054",30,30,,25,3131,Sunfeast Dark Fantasy Choco Cream Rs 30,"1,791",Sunfeast Dark Fantasy Choco Cream Rs 30,"1,539",ITC Sunfeast
"15,056",10,10,201333000026126011,10,3225,Haldirams NGP Mini Bhakarwadi Rs 10,"1,813",Mini Bhakarwadi Rs 10,"1,523",Haldirams 2
"15,057",10,10,,10,3226,Haldirams Lite Corn Flakes Rs 10,"1,814",Lite Corn Flakes,"1,523",Haldirams 2
"15,058",14,14,201333000003083348,12,2283,Maggie Masala Single Pack ,"1,645",Maggie 2 Minute Noodles Rs 14,12,Nestle 
"15,064",20,20,201333000003088539,14.41,3232,Unibic Snappers Indi Spice Rs20,"1,531",Unibic Cashew Badam Cookies,"1,686",Unibic
"15,065",30,30,201333000003088086,17.41,3233,Haldirams Badam Kesar Rs30,"1,714",Haldirams NGP Jal Jeera,"1,523",Haldirams 2
"15,066",15,15,201333000004365017,10,3234,Sirimiri Classic Peanut Chikki Rs 15,"1,685",CRUSHED PEANUT CHIKKI,"1,761",Sirimiri
"15,067",50,50,201333000003090906,24.55,3236,Proto Coconut Water Rs 50,"1,816",Pamposh Coconut water,"1,804",Pamposh Mumbai 
"15,071",25,25,201333000071415573,20,3240,Haldiram Chips Pudina Treat Rs 25 ,"1,820",Haldiram Chips Pudina Treat Rs 25 ,"1,523",Haldirams 2
"15,075",60,60,201333000003095743,45,3244,Snickers Kesar Pista Rs 60,"1,507",Snickers Kesar Pists Rs 50,"1,508",Mars Chocolates
"15,076",60,60,201333000003084666,45,3245,Snickers Kesar Pista Rs 60,"1,507",Snickers Kesar Pists Rs 50,"1,508",Mars Chocolates
"15,078",10,10,201333000003102437,8.5,2761,Puzzles Party Mix Rs 10,"1,726",Puzzles Namkeen,"1,781",Puzzles
"15,081",15,15,201333000003338206,10,3250,Sirimiri Classic Peanut Chikki Rs 15,"1,824",Sirimiri Classic Peanut Chikki,"1,761",Sirimiri
"15,082",30,30,201333000003079294,24.9,3251,Britannia Milk Bikis Rs 30,"1,593",Gooday Nuts Cookies ,"1,455",Britannia
"15,083",35,35,201333000003079325,29.05,3252,Cadbury Chocolate Rs 35,"1,268",Cadbury Chocolates,"1,457",Cadbury
"15,084",20,20,201333000003233953,19,3253,Bingo Mad Angles Tomato Madness Rs 20,755,Bingo Achaari @20,"1,447",Bingo
"15,085",20,20,201333000003088954,13.39,3254,Tropicana Orange Juice Rs 20,"1,642",Tropicana Orange Juice,"1,681",Tropicana
"15,086",27,27,201333000014650087,20,3258,MTR Veggie Upma Rs 27,"1,075",MTR Breakfast Vegetable Upma Rs 25,"1,593",Mtr
"15,087",27,27,,20,3257,MTR Khatta Meetha Poha Rs 27,"1,084",MTR Poha Rs 25,"1,593",Mtr
"15,088",27,27,201333000071216602,20,3256,MTR Seviyan Upma Rs 27,"1,695",MTR Seviyan Upma,"1,593",Mtr
"15,089",40,40,201333000003134071,30,2824,Winkies Cafe Select Banana Hazelnut Cake Rs 40,"1,553",Winkies Fruit Cake,"1,719",Winkies
"15,090",35,35,201333000004992005,25,3275,Paper Boat Aamras ,"1,826",Paper Boat Aam,"1,619",Paper Boat
"15,095",10,10,201333000003102747,9,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10,896, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10,"1,539",ITC Sunfeast
"15,098",10,10,201333000003111208,8.03,3281,Lays Chile Limon Rs 10,710,Lay's Naughty Limon,"1,563",Layss
"15,099",50,50,201333000003161018,45,3093,Happy Bar Natural Rs 50,"1,065",Happy Bar MRP-40 ,"1,527",Happy Bar
"15,100",20,20,201333000003107237,8.97,120,Real Orange Juice 1,118,Real Orange Juice,"1,640",Real Juice
"15,110",40,40,201333000039888001,35,3286,Limca Rs 40,"1,833",Limca Rs 40,"1,566",Limca
"15,112",35,35,201333000003106490,23.75,3290,Hershey Strawberry Milk Shake Rs 35,152,Hershey's Milk Shake,"1,533",Hersheys
"15,113",50,50,201333000003106552,33.93,3289,Hershey Kisses Cookies n Cream Rs 50,782,Hershey's Kisses,"1,533",Hersheys
"15,114",50,50,201333000003106583,33.93,3288,Hershey Kisses Almond Rs 50,782,Hershey's Kisses,"1,533",Hersheys
"15,117",20,20,201333000003147339,15,3294,Cornitos Roasted Party Mix Rs 20,634,Roasted Cashew,"1,474",Cornitos
"15,122",40,40,201333000071962257,40,3299,Coca Cola Zero Sugar Rs 40,"1,587",Coca Cola Zero Sugar Rs 20 ,17,Coca Cola 
"15,132",125,125,201333000038320218,125,3314,Red Bull Energy Drink,"1,037",Red Bull Rs 125,"1,641",Red Bull
"15,133",25,25,201333000056792861,25,3315,Cavins Rose Lassi,"1,843",Cabins Rose Lassi ,9,Cavins
"15,136",25,25,201333000071414903,25,3315,Cavins Rose Lassi,"1,843",Cabins Rose Lassi ,9,Cavins
"15,137",20,20,201333000003147680,12.71,3316,Unibic Choco Chip Cookies Rs 20,"1,532",Unibic Choco Ripple Cookies,"1,686",Unibic
"15,139",20,20,,20,3318,Tropicana Pomegranate Delight Rs 20,"1,845",Tropicana Pomegranate Delight Rs 20,"1,681",Tropicana
"15,140",20,20,201333000003163081,17.83,3319,Slice Mango Drink Rs 20,"1,665",Slice Mango Drink Rs 10,"1,627",Pepsi
"15,141",125,125,201333000078842233,66.96,3320,Red Bull Energy Drink Rs 125,"1,846",Red Bull Energy Drink Rs 125,"1,641",Red Bull
"15,142",12,10,201333000003163034,7.67,3321,Jeera Masala Rs 12,"1,847",G RAW ,"1,812",Podaran
"15,146",10,10,201333000003157764,7.13,3324,Anmol Yummy Elaichi Rs 10,"1,555",Anmol Romanzo Choco Filled Cookies Rs 10,"1,720",Anmol
"15,148",40,40,201333000003157826,25.71,3327,Coke Regular Can Rs 40,112,Coke,17,Coca Cola 
"15,149",10,10,201333000003157733,7.14,3328,Bingo Chilli Sprinkled Potato Chips ,991, Bingo Salted Potato Chips 30.8g Rs 10,"1,447",Bingo
"15,150",25,25,201333000003157683,18.92,3329,Britannia Choco Chill Veg Cake Rs 25,"1,739",Britannia Choco Chilli Veg Cake Rs 10,"1,455",Britannia
"15,156",40,40,201333000003172240,24.95,3335,Frussh Guava Juice Rs 40,"1,627",Alphonso Mango,"1,740",Frussh
"15,159",10,10,201333000003175100,7.37,3338,Anmol Kaju Bake Cashew Cookies Rs 10,"1,555",Anmol Romanzo Choco Filled Cookies Rs 10,"1,720",Anmol
"15,161",20,20,201333000003176617,14.41,3341,Unibic Snappers Achari Mango Rs20,"1,531",Unibic Cashew Badam Cookies,"1,686",Unibic
"15,162",25,25,201333000003176940,20,3340,Amul Butterscotch Milk Shake Rs 25,"1,854",Amul Milk Shake,"1,434",Amul
"15,165",10,10,201333000003178007,7.2,3344,Parle Krack Jack Rs 10,641,Hide&Seek,19,Parle 
"15,168",20,20,201333000003197227,12.12,3347,Thumbsup Charged Rs 20,157,ThumbsUp Charged - No Sugar,"1,677",Thumsup
"15,171",50,50,201333000039515005,50,3350,Alo Frut Mint Mojito Rs 50,"1,857",Alo Frut Mint Mojito Rs 50 ,"1,795",Alo Frut
"15,172",40,40,201333000004187282,40,3351,Cavins Chocolate Milk Shake Rs 40,"1,858",Cavins Chocolate Milk Shake Rs 40,9,Cavins
"15,174",40,40,201333000070521080,40,3353,Coca Cola Zero Sugar Rs 40 ,"1,860",coca cola Zero Sugar Rs 40 ,17,Coca Cola 
"15,194",45,45,201333000039465073,45,3387,Nescafe Intense Cafe ,"1,877",Nescafe Intense Cafe Rs 45,"1,604",Nescafe
"15,199",20,20,201333000003228032,16,3392,Sprite 250ml Rs 20,122,Sprite,"1,664",Sprite
"15,205",50,50,201333000003280915,32.2,3400,Hersheys Almonds Chocolate ,782,Hershey's Kisses,"1,533",Hersheys
"15,209",18,18,201333000003266105,11.14,3407,  Unibic Fruit & Nut Cookies  Rs 20,"1,069",UNIBIC  Unibic Fruit & Nut Cookies  Rs 30,"1,686",Unibic
"15,210",10,10,201333000003228588,8.5,3408,Anmol Marie Plus Rs 10,"1,555",Anmol Romanzo Choco Filled Cookies Rs 10,"1,720",Anmol
"15,211",10,10,201333000003228597,8.88,3409,Anmol Butter Bake Rs 10,"1,555",Anmol Romanzo Choco Filled Cookies Rs 10,"1,720",Anmol
"15,212",10,10,201333000003228606,8.88,3410,Anmol E time Elaichi Rs 10,"1,555",Anmol Romanzo Choco Filled Cookies Rs 10,"1,720",Anmol
"15,213",10,10,201333000003228623,8.83,3411,Anmol Cake Orange Rs 10,"1,555",Anmol Romanzo Choco Filled Cookies Rs 10,"1,720",Anmol
"15,216",10,10,201333000003228650,8.83,3414,Anmol Cake Fruit Rs 10,"1,555",Anmol Romanzo Choco Filled Cookies Rs 10,"1,720",Anmol
"15,217",10,10,201333000003228659,8.83,3415,Anmol Veg Cake Chocolate Rs 10,"1,555",Anmol Romanzo Choco Filled Cookies Rs 10,"1,720",Anmol
"15,218",10,10,201333000003228668,8.83,3416,Anmol Veg Cake Mixed Fruit Rs 10,"1,555",Anmol Romanzo Choco Filled Cookies Rs 10,"1,720",Anmol
"15,219",10,10,201333000003228677,6.7,3418,Garden Bhujia Sev Rs 10,726,Garden Lemon Bhel,"1,509",Garden
"15,223",10,10,201333000003228721,6.7,3421,Garden Khatta Meetha Rs 10,726,Garden Lemon Bhel,"1,509",Garden
"15,226",55,55,201333000003306436,40,3425,MOM Poha Rs55,816,MoM-Poha,"1,585",Meals and RTE
"15,227",55,55,201333000003306405,40,3424,MOM Ghee Rava Upma Rs55,816,MoM-Poha,"1,585",Meals and RTE
"15,228",40,40,201333000003297582,24.85,3426,Coca Cola Zero Sugar ,"1,587",Coca Cola Zero Sugar Rs 20 ,17,Coca Cola 
"15,229",17,17,201333000003653182,15,3427,Amul Lassi Rs 17,691,Amul Lassi,"1,434",Amul
"15,231",20,20,,17.8,2502,Sting Energy Drink 35,"1,701",Sting Energy Drink ,"1,765",Sting
"15,232",40,40,201333000003283003,33,3452,Smarty Bar Rs 40,"1,888",Smarty Bar,"1,818",Smarty Bar
"15,234",20,20,201333000003310832,13.39,3456,Tropicana Apple Delight Rs 20,"1,642",Tropicana Orange Juice,"1,681",Tropicana
"15,235",50,50,201333000003266421,33,3457,Jus Coconut Water Rs 50,"1,640",Jus Coco Coconut Water,"1,745",Jus Coco
"15,239",15,15,201333000003277505,10,915,Cremica Bourbon Biscuits Rs 15,589,Cremica,"1,478",Cremica
"15,240",20,20,201333000003280725,13.4,2270,Bikaji Classic Salted Peanuts ,"1,603",Bikaji Bikaneri Bhujia Rs 20,"1,730",Bikaji
"15,241",30,30,201333000003294634,25,3462,Amul Dark chocolate Sugar Free Rs 30,"1,530",Dark Chocolate,"1,434",Amul
"15,242",17,17,201333000003294556,12,3427,Amul Lassi Rs 17,691,Amul Lassi,"1,434",Amul
"15,243",14,14,201333000003294603,11,856,Amul Masti Buttermilk Rs 14,41,Amul Masti Spiced Buttermilk,"1,434",Amul
"15,244",20,20,201333000003311292,13.39,3463,Bikaji Salted Peanuts Rs 20,"1,595",Bikaji Moong Dal Rs 20,"1,730",Bikaji
"15,245",25,25,201333000003270148,19.05,3464,Cabins Rose Lassi Rs 25,"1,843",Cabins Rose Lassi ,9,Cavins
"15,246",15,15,201333000003270157,9.57,3465,Thumsup Charged Rs 15,157,ThumbsUp Charged - No Sugar,"1,677",Thumsup
"15,247",20,20,201333000003277474,12.71,3316,Unibic Choco Chip Cookies Rs 20,"1,532",Unibic Choco Ripple Cookies,"1,686",Unibic
"15,248",20,20,201333000003280032,13.93,3466,Too Yumm Chips Kashmiri Chilli Rs 29,"1,892",Kashmiri Chilli,6,Too Yumm 
"15,249",20,20,201333000003280063,13.93,3467,Too Yumm Spanish Tomato Rs 20,"1,892",Kashmiri Chilli,6,Too Yumm 
"15,250",20,20,201333000003280094,13.93,3468,Too Yumm American Cream And Onion Chips,"1,892",Kashmiri Chilli,6,Too Yumm 
"15,253",23,23,201333000003286918,19.71,3472,Amul Lassi Rs 23,691,Amul Lassi,"1,434",Amul
"15,259",20,20,201333000003290070,18.18,3478,Nestle Classic Chocolate Rs 20,"1,166",Nestle Classic ,12,Nestle 
"15,260",22,22,201333000003921171,17.48,2867,Amul Kool Kesar Rs 22,643,Amul ,"1,434",Amul
"15,262",10,10,201333000003313304,8.93,3479,Garden Nut Cracker Rs 10,726,Garden Lemon Bhel,"1,509",Garden
"15,263",10,10,201333000003313273,8.93,3480,Garden Channa Dal Masala Rs 10,726,Garden Lemon Bhel,"1,509",Garden
"15,264",10,10,201333000003313242,8.93,3481,Garden Aloo Bhujia Rs 10,726,Garden Lemon Bhel,"1,509",Garden
"15,265",10,10,201333000003313211,8.93,3482,Garden Navratan Mix Rs 10,726,Garden Lemon Bhel,"1,509",Garden
"15,272",58,58,201333000071428079,58,3488,Bicano Moong Dal Rs 58,"1,903",Bicano Moong Dal Rs 58,"1,445",Bikano
"15,279",20,20,201333000028962010,20,3495,Bingo Tedhe Medhe Rs 20 ,"1,910",Bingo Tedhe Medhe Rs 20 ,"1,447",Bingo
"15,286",25,25,201333000071423381,25,3502,Britannia Cake Strawberry Rs 25,"1,917",Britannia  Cake Strawberry ,"1,455",Britannia
"15,290",55,55,201333000003339832,35,3508,Poha SPL,"1,921",Poha,"1,643",Riddhi Siddhi Food Service
"15,292",55,55,201333000003430158,35,3511,Vermicelli Upma SPL ,"1,923",Vermicelli Upma SPL ,"1,643",Riddhi Siddhi Food Service
"15,294",45,45,201333000003822559,26,3506,Coleslaw Sandwich SPL,777,Veg Coleslaw Brown Bread Sandwich,"1,602",NDA Sigdi 
"15,295",40,40,201333000003324478,26,3512,Cavin s Cold Coffee Rs 35 ,"1,588",Cavin s Cold Coffee Rs 35,9,Cavins
"15,296",25,25,201333000003349079,17.86,3513,Cabins Rose Lassi Rs 25,"1,843",Cabins Rose Lassi ,9,Cavins
"15,297",40,40,201333000003349236,26.78,3514,Cavins Strawberry Milk Shake Rs 40,882,Cavins Strawberry Milk Shake,9,Cavins
"15,298",40,40,201333000003349302,26.78,3515,Cavins Kaju Butterscotch Milkshake  ,941,Cavins Kaju Butterscotch Milkshake  200g Rs 35,9,Cavins
"15,299",40,40,201333000003349355,26.78,3516,Cavins Vanilla Milk Shake Rs 40,883,Cavins Vanilla Milk Shake,9,Cavins
"15,300",40,40,201333000003349386,26.78,3517,Cavins Chocolate Milkshake Rs 40,884,Cavins Chocolate Milkshake Rs 35,9,Cavins
"15,303",50,50,201333000003313525,35,3522,Aloo Parantha SPL,"1,926",Aloo Parantha ,"1,643",Riddhi Siddhi Food Service
"15,304",50,50,201333000003733092,31,3520,Sweet Corn Sandwich SPL,"1,924",Sweet Corn Mayo Sandwich ,"1,602",NDA Sigdi 
"15,305",60,60,201333000003733127,36,3521,Paneer Mayo Sandwich SPL ,"1,925",Paneer Mayo Sandwich ,"1,602",NDA Sigdi 
"15,306",60,60,201333000003324509,40.18,3523,Cavins Badam Milkshake Rs 60,"1,538",Milkshake Badam,9,Cavins
"15,307",50,50,201333000003327507,30,3524,Besan Cheela SPL,"1,927",Besan Cheela SPL,"1,643",Riddhi Siddhi Food Service
"15,308",60,60,201333000003327431,40,75,Aloo Peanut Falahar - Vrat Special,77,Aloo Peanut Falahar - Vrat Special,"1,585",Meals and RTE
"15,310",15,15,201333000003535942,8.89,3526,Sirimiri Chocolate Peanut Chikki Rs 15,"1,824",Sirimiri Classic Peanut Chikki,"1,761",Sirimiri
"15,314",60,60,201333000004072417,28,3529,Corn Makhani Sauce Sandwich SPL ,"1,580",Corn Mint Sauce Sandwich,"1,602",NDA Sigdi 
"15,316",60,60,201333000003789126,40,3531,Sabudana Khichdi SPL,"1,930",Sabudana khichdi ,"1,643",Riddhi Siddhi Food Service
"15,317",55,55,201333000003412068,40,3532,Paneer Parantha SPL,"1,057",Paneer parantha,"1,643",Riddhi Siddhi Food Service
"15,318",60,60,201333000003733041,40,3533,Home Style Macaroni SPL,"1,755",Home Style Macroni,"1,643",Riddhi Siddhi Food Service
"15,319",40,40,201333000004203073,40,3535,Coca cola Original Taste ,"1,933",Coca cola Original Taste Rs 40,17,Coca Cola 
"15,320",55,55,201333000003334965,40,3536,Steam Rice Idli with Chutney SPL,"1,932",Steamed Rice Idli ,"1,643",Riddhi Siddhi Food Service
"15,323",25,25,201333000003339417,15,3534,Aloo Samosa SPL ,"1,931",Aloo Samosa,"1,643",Riddhi Siddhi Food Service
"15,327",20,20,201333000003325620,10.71,3542,Taali Masala Mania Protien Puffs Rs 20,"1,940",Protein Puffs ,"1,823",Taali
"15,328",20,20,201333000003325651,10.71,3543,Taali Smoky Barbeque Protein Puffs Rs 20,"1,940",Protein Puffs ,"1,823",Taali
"15,329",35,35,201333000003325741,22.5,3544,Malaki Spiced Ginger Ale Rs 35,"1,941",Spiced Ginger Ale ,"1,824",Malaki
"15,332",15,15,201333000003337452,10.75,3547,Cremica Bourbon Biscuits Rs 15,589,Cremica,"1,478",Cremica
"15,333",20,20,201333000003357730,10.71,1608,Makino Nacho Chips Jalapeno ,"1,285",Makino Nacho Chips,16,Makino
"15,334",20,20,201333000003357761,10.71,1609,Makino Nacho Chips Cheese ,"1,285",Makino Nacho Chips,16,Makino
"15,335",75,75,201333000072265712,51,121,Homestyle Veg Mayo Sandwich,119,Home-style Veg Mayo Sandwich,"1,533",Hersheys
"15,339",125,125,201333000003346253,79.97,3552,Red Bull Energy Drink Rs125,"1,846",Red Bull Energy Drink Rs 125,"1,641",Red Bull
"15,344",15,15,201333000003349001,11.2,3557,Winkies Chocolate Finger Cake Rs 15,"1,950",Winkies Chocolate Finger Cake,"1,719",Winkies
"15,358",20,20,201333000003342032,16,3566,Makino Corn Chips Cream & Onion Rs 20,"1,952",Makino Corn Chips Cream & Onion ,16,Makino
"15,359",35,35,201333000071421329,35,3568,Paper Boat Aam Panna,"1,954",Paper Boat Aam Panna Rs 35,"1,619",Paper Boat
"15,361",10,10,201333000003342139,6.5,3570,Puzzles Soya Stick Rs 10,"1,956",Puzzle Soya Stick,"1,781",Puzzles
"15,362",60,60,201333000071374946,60,3571,Raw Coconut Water Rs 60,"1,957",Raw Coconut Water Rs 60,"1,826",Cream Bell
"15,364",10,10,201333000003353273,6.7,3573,Bikano Navratan Mixture Rs 10,"1,658",New PUNJABI PUNCH ,"1,445",Bikano
"15,366",50,50,201333000003345162,30,2052,Elevate Granola Almonds and Seeds Rs 50,"1,564",Almods and Seeds,"1,724",Elevate Granola
"15,373",10,10,201333000003353325,6.7,3576,Bikano Moong Dal Rs 10,"1,658",New PUNJABI PUNCH ,"1,445",Bikano
"15,374",25,25,201333000071405906,25,3577,Bauli Moonfills Caramel Creme Rs 25 ,"1,960",Bauli Moonfills Caramel Creme Rs 25,"1,769",Bauli India Bakes & Sweets
"15,380",40,40,201333000003409782,35,3585,Winkies Fruit Cake Sliced & Tutti Frutti Rs 40,"1,553",Winkies Fruit Cake,"1,719",Winkies
"15,389",20,20,201333000003534852,10.71,3589,Makino Nacho Chips Jalapeno Rs 20,"1,285",Makino Nacho Chips,16,Makino
"15,390",20,20,201333000003534779,10.71,3588,Makino Nacho Chips Cheese Rs 20,"1,285",Makino Nacho Chips,16,Makino
"15,391",10,10,201333000003535179,6.7,3591,Puzzles Khatta Meetha Rs10,"1,726",Puzzles Namkeen,"1,781",Puzzles
"15,392",10,10,201333000003535146,6.7,3590,Puzzles Party Mix Rs 10,"1,726",Puzzles Namkeen,"1,781",Puzzles
"15,393",13,13,201333000005318077,13,3592,Mix Bhajiya ,"1,097",Mix Bhajiya ,"1,544",Jmd Fortune
"15,394",13,13,201333000005318086,13,3592,Mix Bhajiya ,"1,097",Mix Bhajiya ,"1,544",Jmd Fortune
"15,395",13,13,201333000005318095,13,3592,Mix Bhajiya ,"1,097",Mix Bhajiya ,"1,544",Jmd Fortune
"15,396",13,13,201333000005318104,13,3592,Mix Bhajiya ,"1,097",Mix Bhajiya ,"1,544",Jmd Fortune
"15,397",35,35,201333000026103915,29,3593,Sunfeast Dark Fantasy Bourbon Rs 35,896, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10,"1,539",ITC Sunfeast
"15,398",35,35,201333000003653281,27,3596,Amul Tru Jeera Seltzer Can Rs 35,643,Amul ,"1,434",Amul
"15,400",10,10,201333000003496062,7.03,2707,Britannia 50 50 Sweet Salty Rs 10,"1,634",Good Day,"1,455",Britannia
"15,406",25,25,201333000003535848,16,3604,Kit Kat Rs 25,448,Kit Kat Rs 25,12,Nestle 
"15,424",25,25,201333000003480379,22,3619,Cavins Rose Lassi ,"1,843",Cabins Rose Lassi ,9,Cavins
"15,425",45,45,201333000003592425,34.38,3620,Cadbury Dairy milk Crispy Rabdi Rs 45,"1,920",Cadbury Dairy Milk Roast Almond Rs 45,"1,457",Cadbury
"15,430",20,20,201333000007201030,20,3626,Cadbury Fuse ,"1,980",Cadbury Fuse ,"1,457",Cadbury
"15,434",20,20,201333000071408918,20,3633,Too Yumm Chips Spanish Tomato Rs 20,"1,984",Too Yumm Chips Spanish Tomato Rs 20,6,Too Yumm 
"15,437",45,45,201333000011379339,30,3636,Vada Pav SPL ,"1,986",Vada Pav,"1,643",Riddhi Siddhi Food Service
"15,440",35,35,201333000003429093,17.41,3639,Pepsi Black Rs 35,181,Pepsi Black,"1,627",Pepsi
"15,443",30,30,201333000003534670,16.94,3645,Born Reborn Jowar Puffs Lemon & Mint Rs 30,"1,275",Jowar Puffs,14,Born Reborn
"15,444",30,30,201333000003534703,16.94,3644,Born Reborn Quinoa Triangles Heavenly Chilli Rs 30,"1,068",Bio Ninja  Jowar Puffs Rs  20,14,Born Reborn
"15,447",0,0,201333000071752273,0,2665,Test product,"1,717",Coco Tang,"2,701",Test Brands
"15,459",40,40,201333000003666158,35.7,3659,Wingreens Naan Chips Rs 40,"1,994",Wingreens Naan Chips,"1,787",Wingreen 
"15,464",70,70,201333000006074846,60,3665,Max Protein Daily Choco Almond Bar Rs 70,"2,002",Max Protein Daily,"1,644",Ritebite
"15,467",125,125,201333000003658291,115,3668,Yoga Bar 20g Protein Almond Fudge Rs 125,"2,003",Almond Fudge,"1,695",Yoga Bar
"15,468",45,45,201333000003658009,36.7,3669,RiteBite Sports Bar Almond Mocha Rs 45,729,Ritebite Sport Bar Almond Mocha,"1,644",Ritebite
"15,470",10,10,201333000003592458,6.78,2938,Unibic Cashew Badam Cookies Rs 10,"1,531",Unibic Cashew Badam Cookies,"1,686",Unibic
"15,473",10,10,201333000003592557,6.78,3673,Unibic Orange Splash Cookies Rs 10,"1,532",Unibic Choco Ripple Cookies,"1,686",Unibic
"15,475",20,20,201333000003481098,10.71,3676,Taali Cheese & Herbs Protein Puffs Rs 20,"1,940",Protein Puffs ,"1,823",Taali
"15,476",20,20,201333000003481131,10.71,3675,Taali Smoky Barbeque Protein Puffs Rs 20,"1,940",Protein Puffs ,"1,823",Taali
"15,477",40,40,201333000003477294,25.42,3677,Winkies Fruit Cake Sliced Rs 40,"1,649",Fruit Cake with raisin and Tutti frutti,"1,719",Winkies
"15,486",22,22,201333000003430292,15,1985,Amul Kool Kesar ,643,Amul ,"1,434",Amul
"15,487",25,25,201333000003430414,20,3502,Britannia Cake Strawberry Rs 25,"1,917",Britannia  Cake Strawberry ,"1,455",Britannia
"15,489",20,20,201333000003463639,13.93,3681,Too Yumm Chips Indian Masala ,"1,198",Chips Indian Masala,6,Too Yumm 
"15,490",20,20,201333000003463705,13.93,3679,Too Yumm Veggie Stix Sour Cream & Onion  ,746,Too Yumm Veggie Stix - Sour Cream & Onion,6,Too Yumm 
"15,491",20,20,201333000021421419,13.93,3680,Too Yumm Karare Munchy Masala ,552,Too Yum Karare Rs 10,6,Too Yumm 
"15,495",60,60,201333000003510077,35,3521,Paneer Mayo Sandwich SPL ,"1,925",Paneer Mayo Sandwich ,"1,602",NDA Sigdi 
"15,496",55,55,201333000003869087,40,3684,Mystiq Russian Sandwich Rs 55,"1,815",Club Sandwich Rs70,"1,803",Mystiq Garden Mum Pun
"15,499",15,15,201333000003463920,10.05,3688,Parle Appy Rs 15,983,Parle Agro Appy 200ml Rs 15,19,Parle 
"15,500",15,15,201333000003463887,10.05,3687,Frooti Rs 15,538,Frooti,"1,506",Frooti
"15,503",10,10,201333000003592326,7.63,3690,Haldirams Roasted Crunchy Peanut Rs 10,978,Haldirams  Salted Peanut 40g Rs 10,"1,523",Haldirams 2
"15,504",50,50,201333000003500647,45.46,3692,Maggi Masala Cuppa Noodles Rs 50,"1,421",Maggi Masala Cuppa Noodles,12,Nestle 
"15,505",85,80,201333000003744901,60,701,Veg Poha,650,Veg Poha,"1,594",Mum Bhojan Tree
"15,506",45,45,201333000003500680,40,3693,Nescafe Cappuccino Rs 45,243,Nescafe,"1,604",Nescafe
"15,508",79,79,201333000003752165,60,1400,Veg Upma,"1,143",VEG UPMA WITH CHUTNEY,"1,541",Jmd Apple Tree International
"15,509",59,59,201333000003752216,35,700,Aloo Parantha,649,Aloo Parantha,"1,597",Mum Sangeeta Kitchen
