sku_id,variant_id,mapper_variant_id,mapper_variant_name
17256,4909,4851,Kerala Banana Chips Desi Masala Rs 20
17264,4913,1482,Parle Agro Appy Fizz 
17270,3924,290,Kurkure Masala Munch 
17272,4909,4851,Kerala Banana Chips Desi Masala Rs 20
17285,3356,130,Choco Chips Cookies
17286,4856,1023,Britannia Chocolate Shake Rs 35
17287,4810,691,Britannia Chocolate Shake Rs 30 
17288,2093,663,Britannia Veg Cake Chocolate Rs 20
17289,4339,663,Britannia Veg Cake Chocolate Rs 20
17290,4085,678,Britannia Bourbon-Rs 10
17291,4388,1143,Nestle Kit Kat
17302,4927,4927,Mirinda Rs 60
17307,2362,1023,Britannia Chocolate Shake Rs 35
17308,1946,1825,Open Secret White Choco Cashew Nutty Cookies Rs 35
17309,4930,4930,Open Secert Choco Almond  Brownie Rs 55
17310,4931,4931,Tandoori Masala Mix Rs 50
17311,4932,4932,Puff Snacks Rs 20
17312,4933,4933,Unjucked Chocolate Biscuits Rs 45
17313,4934,4934,Chana Jor Lime And Chilli Rs 10
17314,4935,4934,Chana Jor Lime And Chilli Rs 10
17315,4936,4934,Chana Jor Lime And Chilli Rs 10
17317,4938,4934,Chana Jor Lime And Chilli Rs 10
17323,2915,1120,Fanta Can 
17325,4283,4283,Redbull Energy Drink 
17328,3676,3542,Taali Masala Mania Protien Puffs Rs 20
17332,2658,1708,Mirinda Orange Rs20
17334,4941,3392,Sprite 250ml Rs 20
17335,3821,1023,Britannia Chocolate Shake Rs 35
17337,4621,1023,Britannia Chocolate Shake Rs 35
17348,4945,4945,Choco Almond Sports Bar Rs 75
17351,3731,3007,MTR Poha
17358,4722,1023,Britannia Chocolate Shake Rs 35
17360,4639,331,Britannia Veg Cake Fruity Fun Rs 20
17363,2646,140,Cadbury Dairy Milk Rs 20
17364,3744,769,Cadbury Dairy Milk Rs.10
17365,4954,678,Britannia Bourbon-Rs 10
17367,4955,4880,Happy Jars Afters Ginger Bells Rs 50
17368,4866,4866,Coolberg Cranberry Non Alcoholic Beer 
17369,4431,3070,Americana  Cheese Cracker Biscuits  Rs 10
17373,4957,4957,Alo Frut Kiwi Aloevera Frut Pulp Juice Rs 40
17375,4959,4957,Alo Frut Kiwi Aloevera Frut Pulp Juice Rs 40
17376,4960,3096,Alo Frut Coconut Water Rs 50
17385,4962,4851,Kerala Banana Chips Desi Masala Rs 20
17389,4964,4963,Mayora Malkist Cheese Rs 10
17398,80,80,Cavin's Spiced ButterMilk
17400,2911,2430,Sting Energy 
17401,2997,2997,7up lemon Rs 35
17405,4968,4968,Cracker Bee Fruit And Nut Rs 30
17406,4969,4968,Cracker Bee Fruit And Nut Rs 30
17407,4970,4968,Cracker Bee Fruit And Nut Rs 30
17408,4893,4893,EATOPIA Superfood jowar puffs Rs 25
17414,4974,4974,Sweet Corn Mayo Sandwich
17415,4975,4975,Paneer Mayo Sandwich
17416,4976,4975,Paneer Mayo Sandwich
17417,4977,4977,Veggie Mint Sauce Sandwich
17421,4981,4981,Happilo Whole Cashews Rs 335
17424,2328,130,Choco Chips Cookies
17425,3044,130,Choco Chips Cookies
17432,4988,4869,Shunya Go Zesty Orange 
17440,3733,169,Minute Maid Guava Rs 20
17442,4995,4851,Kerala Banana Chips Desi Masala Rs 20
17447,4999,1048,Balaji Wafers Pizzy Masala Rs 10
17460,5002,5002,Cothas Mocha Cold Coffee Rs 80
17461,5003,5002,Cothas Mocha Cold Coffee Rs 80
17462,2078,126,Coke Regular Pet 250ml Rs 20
17463,542,542,Limca 250ml Pet Rs 20
17464,4081,126,Coke Regular Pet 250ml Rs 20
17466,3639,2430,Sting Energy 
17467,4847,2430,Sting Energy 
17468,2998,2430,Sting Energy 
17469,2911,2430,Sting Energy 
17479,5008,1315, Britannia Treat Jim Jam Rs 10
17482,5009,5009,Snickers Butterscotch 
17485,4867,61,Paper Boat Lychee Ras Rs 20
17500,2911,2430,Sting Energy 
17501,2997,2997,7up lemon Rs 35
17512,4545,4545,Snickers chocolate bar Rs 50
17514,4847,2430,Sting Energy 
17515,2998,2430,Sting Energy 
17519,4189,796,Mother Dairy Chach Rs 12
17521,5034,196,Cadbury Dairy Milk Rs 40
17522,5035,678,Britannia Bourbon-Rs 10
17524,5037,3953,Thums Up 
17525,5038,3953,Thums Up 
17526,3353,318,Coke Zero
17527,4027,126,Coke Regular Pet 250ml Rs 20
17530,5002,5002,Cothas Mocha Cold Coffee Rs 80
17534,3989,1315, Britannia Treat Jim Jam Rs 10
17536,5040,4904,Coco Cola Rs 70
17537,4905,4904,Coco Cola Rs 70
17538,4967,2997,7up lemon Rs 35
17539,5041,5041,Horlicks Classic Rs 109
17541,3538,663,Britannia Veg Cake Chocolate Rs 20
17544,5042,4968,Cracker Bee Fruit And Nut Rs 30
17547,5044,3953,Thums Up 
17553,4614,691,Britannia Chocolate Shake Rs 30 
17554,2588,663,Britannia Veg Cake Chocolate Rs 20
17556,4285,663,Britannia Veg Cake Chocolate Rs 20
17557,5050,11,Mother Dairy Sweet Lassi
17579,5069,5069,Lahori Jeera Rs 10
17590,297,297,Sabudana Khichdi
17591,75,75,Aloo Peanut Falahar - Vrat Special
17595,4621,1315, Britannia Treat Jim Jam Rs 10
17596,5077,4934,Chana Jor Lime And Chilli Rs 10
17598,5078,1023,Britannia Chocolate Shake Rs 35
17601,4324,316,Minute Maid Pulpy Orange
17604,5081,5081,Happilo Makhana Perky Pudina 
17605,5082,5081,Happilo Makhana Perky Pudina 
17606,5085,5081,Happilo Makhana Perky Pudina 
17608,5086,5081,Happilo Makhana Perky Pudina 
17611,5088,4538,Rewynd Peanuts Chikki
17612,5089,4538,Rewynd Peanuts Chikki
17613,5090,5090,Rewynd Khakhra Methi Thepla 40g Rs 20
17614,5088,4538,Rewynd Peanuts Chikki
17615,5088,4538,Rewynd Peanuts Chikki
17616,5091,4538,Rewynd Peanuts Chikki
17621,3524,3522,Aloo Parantha SPL
17624,3532,3508,Poha SPL
17625,3533,3531,Sabudana Khichdi SPL
17626,3536,3508,Poha SPL
17628,3636,3636,Vada Pav SPL 
17632,3521,3521,Paneer Mayo Sandwich SPL 
17638,4856,1023,Britannia Chocolate Shake Rs 35
17654,0,0,Unknown/Unmapped
17658,5094,5094,Sleepy Owl Hazelnut Cold Coffee 
17674,5097,5097,Kari Kari Chilli Garlic Rs 20
17675,5099,5097,Kari Kari Chilli Garlic Rs 20
17679,5101,891,RiteBite Peanut Butter
17687,5103,5103,Hersheys Milk Shake Vanilla Ice Cream Flavored Rs 40
17689,5105,5103,Hersheys Milk Shake Vanilla Ice Cream Flavored Rs 40
17696,5107,4934,Chana Jor Lime And Chilli Rs 10
17697,2299,185,Thums UP CHARGED Rs 20
17698,5108,4904,Coco Cola Rs 70
17703,5110,5110,Stuffed Bread Roll SPL
17706,11,11,Mother Dairy Sweet Lassi
17709,5101,891,RiteBite Peanut Butter
17710,3128,2550,Max Protein Desi Masala Rs45
17711,4247,3868,RiteBite Max Protein Choco Classic Bar Rs 65
17713,5007,5007,Kurkure Lehar Mast Masala Rs 15
17729,4851,4851,Kerala Banana Chips Desi Masala Rs 20
17730,5116,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
17733,3639,2430,Sting Energy 
17734,2911,2430,Sting Energy 
17735,3619,73,Cavin's Lassi
17738,820,764,Amul Milk Chocolate Rs 25
17740,2591,678,Britannia Bourbon-Rs 10
17741,3856,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
17742,4674,4674,Winkies Chocolate Cake
17743,3677,2106,Winkies Fruit Cake with Raisin and Tutti Frutti 
17744,2106,2106,Winkies Fruit Cake with Raisin and Tutti Frutti 
17745,5121,3557,Winkies Chocolate Finger Cake Rs 15
17746,4675,4674,Winkies Chocolate Cake
17748,5122,4674,Winkies Chocolate Cake
17750,4560,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
17752,3517,80,Cavin's Spiced ButterMilk
17754,4597,3810,Lays Wavay Cream Onion Flavour Rs 15
17755,3948,140,Cadbury Dairy Milk Rs 20
17756,688,172,Cadbury Fruit and Nut 
17757,5123,4068,Alo Frut Orange Rs 30
17758,5124,4068,Alo Frut Orange Rs 30
17759,5125,4068,Alo Frut Orange Rs 30
17762,0,0,Unknown/Unmapped
17766,3078,224,Amul Kool Cafe Rs 30
17767,3220,1708,Mirinda Orange Rs20
17769,2252,1668,7up Rs20
17782,5127,5094,Sleepy Owl Hazelnut Cold Coffee 
17783,11,11,Mother Dairy Sweet Lassi
17784,5128,1048,Balaji Wafers Pizzy Masala Rs 10
17819,5035,4900,Britannia Treat Creme Wafers Strawberry Rs 50
17820,5147,4900,Britannia Treat Creme Wafers Strawberry Rs 50
17856,4326,691,Britannia Chocolate Shake Rs 30 
17864,0,0,Unknown/Unmapped
17866,0,0,Unknown/Unmapped
17870,4320,4320,Coke Cocacola
17873,5160,5160,All In One Rs 5
17878,5165,5165,Masala Diet Chidwa spicy Special Rs 20
17884,5175,5165,Masala Diet Chidwa spicy Special Rs 20
17886,5173,5165,Masala Diet Chidwa spicy Special Rs 20
17887,5172,5165,Masala Diet Chidwa spicy Special Rs 20
17888,5171,1482,Parle Agro Appy Fizz 
17889,434,434,Uncle Chips - Spicy Treat
17907,2493,80,Cavin's Spiced ButterMilk
17914,5008,1315, Britannia Treat Jim Jam Rs 10
17915,5186,395,Too Yum- Multigrain Chips
17923,5194,5165,Masala Diet Chidwa spicy Special Rs 20
17925,4408,4408,Dark Fantasy
17936,5198,3002,Snickers Kesar Pista Rs 30
17937,4232,3001,Unibic Choco Nut Cookies Rs 20
17941,4308,80,Cavin's Spiced ButterMilk
17944,4857,401,Bingo - Potato Chips Masala
17949,5105,5103,Hersheys Milk Shake Vanilla Ice Cream Flavored Rs 40
17951,109,109,Real Mixed Fruit Juice Rs 20
17952,3704,109,Real Mixed Fruit Juice Rs 20
17953,3705,59,Tropicana Juice
17957,5205,954,Parle G Biscuits Rs 5
17959,4903,95,Parle Appy Rs 10
17963,4444,1104,Haldirams NGP Lite Chiwda Rs 10
17968,5212,172,Cadbury Fruit and Nut 
17972,4605,1636,Kurkure Solid Masti Rs 20
17975,5090,5090,Rewynd Khakhra Methi Thepla 40g Rs 20
17976,4538,4538,Rewynd Peanuts Chikki
17977,5088,4538,Rewynd Peanuts Chikki
17978,5218,4538,Rewynd Peanuts Chikki
17979,5219,4538,Rewynd Peanuts Chikki
17986,2185,46,Paper Boat Coconut Water
17992,0,0,Unknown/Unmapped
17993,3800,82,Paper Boat Alphonso Aam Rs 25
18001,4565,1959,Snickers Rs 20
18006,3802,2584,Paper Boat Chocolate Milkshake Rs35
18007,3568,2584,Paper Boat Chocolate Milkshake Rs35
18009,5230,1023,Britannia Chocolate Shake Rs 35
18010,5231,4900,Britannia Treat Creme Wafers Strawberry Rs 50
18033,3767,80,Cavin's Spiced ButterMilk
18035,5248,4904,Coco Cola Rs 70
18058,3767,80,Cavin's Spiced ButterMilk
18061,5104,5103,Hersheys Milk Shake Vanilla Ice Cream Flavored Rs 40
18065,3767,80,Cavin's Spiced ButterMilk
18066,5106,5103,Hersheys Milk Shake Vanilla Ice Cream Flavored Rs 40
18079,5267,1315, Britannia Treat Jim Jam Rs 10
18080,5268,1023,Britannia Chocolate Shake Rs 35
18081,5269,1315, Britannia Treat Jim Jam Rs 10
18082,3507,3507,Veggie Mustard Sauce Sandwich SPL
18083,3506,3506,Coleslaw Sandwich SPL
18084,3884,3884,Corn Capsicum Tandoori Sandwich SPL
18085,5270,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
18087,5272,5272,Nutrezy Almond Cranberry Crunchy Bar
18088,5272,5272,Nutrezy Almond Cranberry Crunchy Bar
18089,5273,5272,Nutrezy Almond Cranberry Crunchy Bar
18090,5274,5272,Nutrezy Almond Cranberry Crunchy Bar
18091,5275,5275,Pokka Vanilla Coffee Rs 105
18092,5276,5275,Pokka Vanilla Coffee Rs 105
18094,4887,4507, Dole Juice Pineapple Orange Banana Rs 60
18096,4601,4507, Dole Juice Pineapple Orange Banana Rs 60
18105,4597,3810,Lays Wavay Cream Onion Flavour Rs 15
18106,5279,3810,Lays Wavay Cream Onion Flavour Rs 15
18107,5280,395,Too Yum- Multigrain Chips
18109,2761,2760,Puzzles Khatta Meetha Rs10
18111,5281,1170,Haldirams NGP Salted Peanut 
18115,4715,1494,Britannia Treat Croissant Vanilla Rs15
18116,5267,1315, Britannia Treat Jim Jam Rs 10
18117,5269,1315, Britannia Treat Jim Jam Rs 10
18121,0,0,Unknown/Unmapped
18146,1128,799,Mr Makhana Cream & Onion
18149,799,799,Mr Makhana Cream & Onion
18151,4380,95,Parle Appy Rs 10
18152,4602,95,Parle Appy Rs 10
18163,5305,1934,CocaCola Rim Zim Masala Jeera Rs 10
18165,5307,430,Haldiram's Moong Dal Rs 10 
18167,1016,769,Cadbury Dairy Milk Rs.10
18168,5309,5309,Beng Beng Chocolate Rs 10
18170,0,0,Unknown/Unmapped
18173,3845,693,Snickers
18175,4023,61,Paper Boat Lychee Ras Rs 20
18179,4290,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
18181,3467,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
18184,4676,493,Test Product
18186,4856,1023,Britannia Chocolate Shake Rs 35
18188,4072,130,Choco Chips Cookies
18189,3718,130,Choco Chips Cookies
18190,3001,130,Choco Chips Cookies
18191,2439,130,Choco Chips Cookies
18192,4214,130,Choco Chips Cookies
18193,5188,130,Choco Chips Cookies
18203,5317,3665,Max Protein Daily Choco Almond Bar Rs 70
18215,5288,764,Amul Milk Chocolate Rs 25
18218,193,193,Monster Energy
18221,2721,678,Britannia Bourbon-Rs 10
18232,820,766,Amul Rose Lassi Rs 20 
18234,5088,4538,Rewynd Peanuts Chikki
18243,4945,4945,Choco Almond Sports Bar Rs 75
18245,4732,139,Nestle Classic Chocolate 
18246,5338,5338,Yu Coconut Water Rs 60
18247,5339,766,Amul Rose Lassi Rs 20 
18248,783,690,Amul Lassi Rs 15
18257,5343,5343,Horlicks Chocolate Delight Flavour Rs 25
18258,5085,5081,Happilo Makhana Perky Pudina 
18259,4737,4737,Paper Boat Chikki Rs 7
18276,5348,891,RiteBite Peanut Butter
18277,4290,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
18278,1605,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
18279,3580,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
18280,4452,2090,Bingo Tedhe Medhe Masala Tadka Rs 15
18282,4034,109,Real Mixed Fruit Juice Rs 20
18284,3523,2910,Cavins Badam Milkshake Rs 60
18285,4574,935,Lays - American Style Cream and Onion 
18286,4202,935,Lays - American Style Cream and Onion 
18287,2420,935,Lays - American Style Cream and Onion 
18292,2316,47,Mother Dairy Chocolate shake 
18294,1985,764,Amul Milk Chocolate Rs 25
18302,2998,2430,Sting Energy 
18304,2116,986,Haldiram's Chips Pudina Treat Rs 15 
18306,3926,430,Haldiram's Moong Dal Rs 10 
18308,4953,935,Lays - American Style Cream and Onion 
18314,5354,5354,Lahori Jeera Rs 20
18316,3542,3542,Taali Masala Mania Protien Puffs Rs 20
18317,3676,3542,Taali Masala Mania Protien Puffs Rs 20
18319,4931,4931,Tandoori Masala Mix Rs 50
18324,5358,1104,Haldirams NGP Lite Chiwda Rs 10
18326,4357,1104,Haldirams NGP Lite Chiwda Rs 10
18327,3017,1104,Haldirams NGP Lite Chiwda Rs 10
18330,954,954,Parle G Biscuits Rs 5
18331,5361,954,Parle G Biscuits Rs 5
18332,5362,5362,Budhani Potato Mixture Rs 10
18333,2347,430,Haldiram's Moong Dal Rs 10 
18334,2670,430,Haldiram's Moong Dal Rs 10 
18335,4210,4210,Britannia Marie Gold
18338,5365,395,Too Yum- Multigrain Chips
18339,5366,4866,Coolberg Cranberry Non Alcoholic Beer 
18340,5115,4904,Coco Cola Rs 70
18341,5177,3508,Poha SPL
18342,5248,4904,Coco Cola Rs 70
18345,5367,5367,Almond Brittle Coffee Rs 40
18356,2106,2106,Winkies Fruit Cake with Raisin and Tutti Frutti 
18357,2809,61,Paper Boat Lychee Ras Rs 20
18360,5369,4674,Winkies Chocolate Cake
18361,5122,4674,Winkies Chocolate Cake
18362,4674,4674,Winkies Chocolate Cake
18364,5371,4846,Ritebite Spanish Tomato Rs 20
18365,3639,2430,Sting Energy 
18367,4460,80,Cavin's Spiced ButterMilk
18368,4174,73,Cavin's Lassi
18369,4412,80,Cavin's Spiced ButterMilk
18370,4174,73,Cavin's Lassi
18385,4079,318,Coke Zero
18391,5287,678,Britannia Bourbon-Rs 10
18401,0,0,Unknown/Unmapped
18402,2866,430,Haldiram's Moong Dal Rs 10 
18404,2736,430,Haldiram's Moong Dal Rs 10 
18405,2347,430,Haldiram's Moong Dal Rs 10 
18406,2870,1708,Mirinda Orange Rs20
18407,4658,1708,Mirinda Orange Rs20
18408,3001,130,Choco Chips Cookies
18416,5272,5272,Nutrezy Almond Cranberry Crunchy Bar
18422,3713,1608,Makino Nacho Chips Jalapeno 
18423,3588,1608,Makino Nacho Chips Jalapeno 
18436,5117,678,Britannia Bourbon-Rs 10
18447,4121,61,Paper Boat Lychee Ras Rs 20
18452,4739,2818,Cadbury 5 Star Oreo Rs 35
18453,3937,430,Haldiram's Moong Dal Rs 10 
18454,4605,290,Kurkure Masala Munch 
18455,4118,291,Lay's American style Cream & Onion Rs 10
18456,4574,291,Lay's American style Cream & Onion Rs 10
18464,2997,2997,7up lemon Rs 35
18470,5233,1805,Woot Woot Popcorn Classic Butter Rs10
18471,4029,126,Coke Regular Pet 250ml Rs 20
18473,0,0,Unknown/Unmapped
18474,0,0,Unknown/Unmapped
18478,5423,2459,Woot Classic Butter Popcorn 
18479,5424,4900,Britannia Treat Creme Wafers Strawberry Rs 50
18504,2528,764,Amul Milk Chocolate Rs 25
18505,5455,59,Tropicana Juice
18506,3388,2412,Nescafe Chilled Latte Rs 45
18507,5456,5081,Happilo Makhana Perky Pudina 
18532,5472,5471,Foodrik Choco Nutri Bar Rs 40
18546,5484,5484,Yes Coco Orange Juice Rs 70
18547,4433,3070,Americana  Cheese Cracker Biscuits  Rs 10
18548,4432,3070,Americana  Cheese Cracker Biscuits  Rs 10
18549,3393,3070,Americana  Cheese Cracker Biscuits  Rs 10
18550,5487,5485,Bonn Choco Chip Cookies Rs 10
18551,5486,5486,Bonn classic Bourbonn Biscuits Rs 15
18552,5485,5485,Bonn Choco Chip Cookies Rs 10
18554,1324,61,Paper Boat Lychee Ras Rs 20
18555,3353,318,Coke Zero
18556,4708,136,Real Guava Juice
18560,4995,4851,Kerala Banana Chips Desi Masala Rs 20
18570,5279,3810,Lays Wavay Cream Onion Flavour Rs 15
18571,4597,3810,Lays Wavay Cream Onion Flavour Rs 15
18574,5279,3810,Lays Wavay Cream Onion Flavour Rs 15
18575,4597,3810,Lays Wavay Cream Onion Flavour Rs 15
18576,5279,3810,Lays Wavay Cream Onion Flavour Rs 15
18577,4597,3810,Lays Wavay Cream Onion Flavour Rs 15
18578,5493,5493,Dates Bites Sachet Rs 35
18579,5493,5493,Dates Bites Sachet Rs 35
18580,5495,5494,Farmley Roasted Makhana Cream And Onion Rs 30
18581,5494,5494,Farmley Roasted Makhana Cream And Onion Rs 30
18583,649,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
18588,4027,126,Coke Regular Pet 250ml Rs 20
18589,4029,126,Coke Regular Pet 250ml Rs 20
18590,4081,126,Coke Regular Pet 250ml Rs 20
18594,4995,4851,Kerala Banana Chips Desi Masala Rs 20
18596,5499,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
18597,5500,4846,Ritebite Spanish Tomato Rs 20
18598,5348,891,RiteBite Peanut Butter
18600,2997,2997,7up lemon Rs 35
18602,5212,172,Cadbury Fruit and Nut 
18604,2998,2430,Sting Energy 
18607,5000,1048,Balaji Wafers Pizzy Masala Rs 10
18608,4460,80,Cavin's Spiced ButterMilk
18609,4571,4571,Maggi Cup Noodles Delicious masala flavour
18610,5424,4900,Britannia Treat Creme Wafers Strawberry Rs 50
18611,5269,1315, Britannia Treat Jim Jam Rs 10
18621,5503,313,Paperboat Chikki
18634,4388,1143,Nestle Kit Kat
18635,4391,430,Haldiram's Moong Dal Rs 10 
18636,5508,430,Haldiram's Moong Dal Rs 10 
18639,584,584,Fanta Can 180 ml Rs 25
18640,4360,130,Choco Chips Cookies
18642,1469,586,Coke Regular Pop Can Rs 25
18646,0,0,Unknown/Unmapped
18649,3567,1608,Makino Nacho Chips Jalapeno 
18650,5388,1608,Makino Nacho Chips Jalapeno 
18652,1605,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
18658,3681,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
18662,3603,2087,Maggi Masala Single Pack Rs14
18664,2452,130,Choco Chips Cookies
18673,4545,4545,Snickers chocolate bar Rs 50
18674,4633,80,Cavin's Spiced ButterMilk
18683,5509,745,Paper Boat Coconut Water pack of 16 Rs.640
18684,5510,745,Paper Boat Coconut Water pack of 16 Rs.640
18687,4660,691,Britannia Chocolate Shake Rs 30 
18690,5513,691,Britannia Chocolate Shake Rs 30 
18694,5514,691,Britannia Chocolate Shake Rs 30 
18695,3669,891,RiteBite Peanut Butter
18696,3128,2550,Max Protein Desi Masala Rs45
18701,4499,4499,Coca Cola Monster Energy
18714,4631,678,Britannia Bourbon-Rs 10
18716,2104,430,Haldiram's Moong Dal Rs 10 
18717,5523,2249,Haldirams Chips Classic Salted Rs 15
18718,646,172,Cadbury Fruit and Nut 
18729,5533,5533,Nutki Raisins Anardana 35 g Rs 69
18736,5536,764,Amul Milk Chocolate Rs 25
18737,1556,690,Amul Lassi Rs 15
18738,5339,764,Amul Milk Chocolate Rs 25
18739,3953,126,Coke Regular Pet 250ml Rs 20
18740,2142,126,Coke Regular Pet 250ml Rs 20
18753,783,690,Amul Lassi Rs 15
18755,1073,109,Real Mixed Fruit Juice Rs 20
18758,5543,663,Britannia Veg Cake Chocolate Rs 20
18759,5542,663,Britannia Veg Cake Chocolate Rs 20
18761,5540,5540,Lion Arabian Dates Rs 57
18770,5291,401,Bingo - Potato Chips Masala
18775,5366,4866,Coolberg Cranberry Non Alcoholic Beer 
18785,5549,5549,Clear Water Bottle Rs 10
18787,0,0,Unknown/Unmapped
18788,4386,172,Cadbury Fruit and Nut 
18791,3964,678,Britannia Bourbon-Rs 10
18792,4210,678,Britannia Bourbon-Rs 10
18795,5557,5556,Max Protein Chocoberry bar Rs 75
18796,5556,5556,Max Protein Chocoberry bar Rs 75
18815,4324,316,Minute Maid Pulpy Orange
18817,5574,5574,Lion Qyno Dates 
18830,5581,5581,Nescafe Intense Cappuccino Rs 70
18831,5583,109,Real Mixed Fruit Juice Rs 20
18832,5500,4846,Ritebite Spanish Tomato Rs 20
18833,4287,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
18837,5586,5586,Farm Fresh Veggie Wrap SPL
18847,5601,493,Test Product
18848,5600,493,Test Product
18849,5599,493,Test Product
18850,5598,493,Test Product
18856,4555,4555,test1
18860,3872,1606,BRB Popped Potato Chips Pasta Cheese 
18861,3871,1606,BRB Popped Potato Chips Pasta Cheese 
18871,5605,764,Amul Milk Chocolate Rs 25
18873,5606,766,Amul Rose Lassi Rs 20 
18874,5608,5608,Sachetmaker Honey 
18875,5609,5609,Sachetmaker Mixed Fruit Jam
18876,5612,5612,Cheese Slice
18877,5611,38,Amul Masti Buttermilk Rs 10
18878,5610,5610,Bread 
18880,4357,430,Haldiram's Moong Dal Rs 10 
18882,4041,430,Haldiram's Moong Dal Rs 10 
18883,5613,430,Haldiram's Moong Dal Rs 10 
18884,5614,2698,Madras Mixture
18885,5268,1023,Britannia Chocolate Shake Rs 35
18886,5615,2698,Madras Mixture
18894,5622,4507, Dole Juice Pineapple Orange Banana Rs 60
18909,185,185,Thums UP CHARGED Rs 20
18911,5630,5630,Lahori Nimboo Rs 20
18916,5632,668,Maaza Pet Bottle Rs 20
18917,5633,109,Real Mixed Fruit Juice Rs 20
18920,5634,3810,Lays Wavay Cream Onion Flavour Rs 15
18924,5339,764,Amul Milk Chocolate Rs 25
18926,5339,764,Amul Milk Chocolate Rs 25
18934,4174,73,Cavin's Lassi
18935,4412,80,Cavin's Spiced ButterMilk
18936,3767,80,Cavin's Spiced ButterMilk
18939,5557,5556,Max Protein Chocoberry bar Rs 75
18949,5642,5642,Godrej Jersey Badam Milk Rs 40
18950,1343,1343,NIDZ Dark Excellence Chocolate Rs 80
18951,1344,1344,NIDZ Dark Milk Roasted Cashew Chocolate Rs 60
18952,4669,2604,Nidz Dark Roasted Cashew Chocolate Rs 70
18953,2394,61,Paper Boat Lychee Ras Rs 20
18954,4386,172,Cadbury Fruit and Nut 
18958,4968,4968,Cracker Bee Fruit And Nut Rs 30
18959,5646,4968,Cracker Bee Fruit And Nut Rs 30
18960,5645,4968,Cracker Bee Fruit And Nut Rs 30
18961,5644,4968,Cracker Bee Fruit And Nut Rs 30
18965,5367,5367,Almond Brittle Coffee Rs 40
18967,5649,5649,Roohafza Lassi 180 ml Rs 25
18968,5648,5648,Roohafza Milkshake 180 ML Rs 35 
18973,5653,529,Doublemint
18974,3636,3636,Vada Pav SPL 
18977,5272,5272,Nutrezy Almond Cranberry Crunchy Bar
18978,4407,46,Paper Boat Coconut Water
18980,3724,3542,Taali Masala Mania Protien Puffs Rs 20
18991,5655,278,Unibic Chocolate Cookies
18997,5660,331,Britannia Veg Cake Fruity Fun Rs 20
18998,3258,3007,MTR Poha
19005,5453,139,Nestle Classic Chocolate 
19006,5290,401,Bingo - Potato Chips Masala
19010,3948,140,Cadbury Dairy Milk Rs 20
19012,5666,430,Haldiram's Moong Dal Rs 10 
